,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,median
6649,2020-04-08 08:40:00,7.0,10.0,6.0,8.0,6.0,6.0,7.4
6645,2020-04-08 08:40:00,6.0,7.0,6.0,8.0,4.0,7.0,6.2
6643,2020-04-08 08:40:00,7.0,8.0,6.0,8.0,5.0,7.0,6.8
6628,2020-04-08 08:40:00,6.0,7.0,6.0,6.0,6.0,6.0,6.2
6737,2020-04-08 08:40:00,6.0,7.0,6.0,7.0,6.0,6.0,6.4
7317,2020-04-08 08:40:00,6.0,8.0,6.0,6.0,6.0,5.0,6.4
6484,2020-04-08 08:40:00,6.0,7.0,6.0,6.0,5.0,5.0,6.0
5945,2020-04-08 08:40:00,6.0,8.0,6.0,6.0,5.0,6.0,6.2
7511,2020-04-08 08:40:00,7.0,8.0,7.0,7.0,5.0,6.0,6.8
5914,2020-04-08 08:40:00,5.0,7.0,7.0,6.0,5.0,7.0,6.0
7508,2020-04-08 08:40:00,6.0,9.0,4.0,7.0,6.0,6.0,6.4
7506,2020-04-08 08:40:00,7.0,7.0,7.0,7.0,5.0,6.0,6.6
7474,2020-04-08 08:40:00,7.0,9.0,6.0,7.0,5.0,6.0,6.8
7460,2020-04-08 08:40:00,5.0,8.0,6.0,7.0,4.0,5.0,6.0
5816,2020-04-08 08:40:00,7.0,9.0,6.0,7.0,4.0,6.0,6.6
7616,2020-04-08 08:40:00,5.0,8.0,6.0,7.0,5.0,6.0,6.2
7608,2020-04-08 08:40:00,6.0,7.0,6.0,6.0,6.0,5.0,6.2
1377,2020-04-08 08:40:00,5.0,8.0,6.0,7.0,6.0,6.0,6.4
5758,2020-04-08 08:40:00,5.0,9.0,6.0,8.0,5.0,7.0,6.6
7386,2020-04-08 08:40:00,7.0,8.0,7.0,7.0,5.0,5.0,6.8
7494,2020-04-08 08:40:00,6.0,8.0,5.0,5.0,4.0,6.0,5.6
7603,2020-04-08 08:40:00,6.0,7.0,5.0,7.0,6.0,6.0,6.2
7476,2020-04-08 08:40:00,5.0,8.0,6.0,8.0,6.0,5.0,6.6
5897,2020-04-08 08:40:00,6.0,7.0,6.0,6.0,5.0,6.0,6.0
7475,2020-04-08 08:40:00,6.0,8.0,6.0,7.0,4.0,6.0,6.2
7558,2020-04-08 08:40:00,6.0,8.0,5.0,6.0,3.0,7.0,5.6
7398,2020-04-08 08:40:00,7.0,7.0,6.0,8.0,4.0,6.0,6.4
5792,2020-04-08 08:40:00,5.0,8.0,6.0,8.0,5.0,5.0,6.4
1353,2020-04-08 08:40:00,6.0,9.0,6.0,6.0,5.0,5.0,6.4
7464,2020-04-08 08:40:00,7.0,8.0,5.0,7.0,6.0,6.0,6.6
7409,2020-04-08 08:40:00,6.0,8.0,6.0,6.0,6.0,6.0,6.4
7349,2020-04-08 08:40:00,7.0,7.0,6.0,7.0,4.0,5.0,6.2
7522,2020-04-08 08:40:00,7.0,8.0,6.0,8.0,6.0,5.0,7.0
1401,2020-04-08 08:40:00,7.0,9.0,6.0,8.0,4.0,6.0,6.8
7568,2020-04-08 08:40:00,7.0,8.0,6.0,7.0,6.0,6.0,6.8
7519,2020-04-08 08:40:00,8.0,7.0,6.0,7.0,6.0,7.0,6.8
5695,2020-04-08 08:40:00,7.0,7.0,5.0,8.0,6.0,5.0,6.6
5806,2020-04-08 08:40:00,6.0,9.0,7.0,7.0,4.0,5.0,6.6
7637,2020-04-08 08:40:00,6.0,8.0,7.0,7.0,5.0,6.0,6.6
5701,2020-04-08 08:40:00,5.0,9.0,5.0,7.0,5.0,6.0,6.2
7471,2020-04-08 08:40:00,6.0,8.0,5.0,6.0,4.0,6.0,5.8
5911,2020-04-08 08:40:00,6.0,9.0,5.0,7.0,5.0,6.0,6.4
1355,2020-04-08 08:40:00,5.0,8.0,6.0,7.0,6.0,5.0,6.4
5803,2020-04-08 08:40:00,7.0,7.0,7.0,7.0,4.0,7.0,6.4
7571,2020-04-08 08:40:00,7.0,8.0,6.0,6.0,4.0,6.0,6.2
5769,2020-04-08 08:40:00,5.0,8.0,6.0,8.0,6.0,5.0,6.6
7513,2020-04-08 08:40:00,6.0,9.0,6.0,6.0,5.0,5.0,6.4
7529,2020-04-08 08:40:00,6.0,7.0,6.0,7.0,4.0,6.0,6.0
5798,2020-04-08 08:40:00,6.0,8.0,6.0,8.0,5.0,5.0,6.6
7596,2020-04-08 08:40:00,8.0,9.0,7.0,8.0,5.0,5.0,7.4
5930,2020-04-08 08:40:00,6.0,8.0,8.0,6.0,6.0,7.0,6.8
5709,2020-04-08 08:40:00,5.0,9.0,6.0,6.0,5.0,6.0,6.2
7465,2020-04-08 08:40:00,6.0,9.0,5.0,7.0,6.0,6.0,6.6
2419,2020-04-08 08:45:00,6.0,8.0,6.0,7.0,6.0,6.0,6.6
3917,2020-04-08 08:45:00,6.0,7.0,5.0,7.0,6.0,6.0,6.2
6694,2020-04-08 08:45:00,6.0,8.0,6.0,6.0,6.0,6.0,6.4
2617,2020-04-08 08:45:00,6.0,9.0,6.0,7.0,5.0,6.0,6.6
2421,2020-04-08 08:45:00,6.0,9.0,7.0,7.0,5.0,6.0,6.8
1987,2020-04-08 08:45:00,7.0,7.0,6.0,8.0,5.0,5.0,6.6
3926,2020-04-08 08:45:00,5.0,7.0,5.0,6.0,6.0,6.0,5.8
1982,2020-04-08 08:45:00,7.0,8.0,5.0,7.0,6.0,6.0,6.6
6691,2020-04-08 08:45:00,5.0,8.0,6.0,7.0,4.0,5.0,6.0
2613,2020-04-08 08:45:00,5.0,6.0,6.0,6.0,5.0,7.0,5.6
3935,2020-04-08 08:45:00,8.0,7.0,7.0,7.0,6.0,5.0,7.0
3940,2020-04-08 08:45:00,6.0,8.0,7.0,7.0,6.0,7.0,6.8
3946,2020-04-08 08:45:00,6.0,8.0,6.0,7.0,5.0,5.0,6.4
6670,2020-04-08 08:45:00,6.0,8.0,5.0,7.0,5.0,6.0,6.2
6661,2020-04-08 08:45:00,5.0,7.0,5.0,7.0,6.0,6.0,6.0
6697,2020-04-08 08:45:00,5.0,8.0,7.0,6.0,3.0,6.0,5.8
6712,2020-04-08 08:45:00,6.0,8.0,6.0,7.0,5.0,6.0,6.4
3873,2020-04-08 08:45:00,6.0,9.0,6.0,7.0,4.0,6.0,6.4
7559,2020-04-08 08:45:00,7.0,7.0,7.0,6.0,5.0,5.0,6.4
2018,2020-04-08 08:45:00,8.0,8.0,7.0,8.0,4.0,6.0,7.0
2650,2020-04-08 08:45:00,6.0,8.0,5.0,7.0,6.0,6.0,6.4
6759,2020-04-08 08:45:00,6.0,7.0,7.0,7.0,4.0,5.0,6.2
3809,2020-04-08 08:45:00,7.0,7.0,6.0,7.0,5.0,6.0,6.4
2025,2020-04-08 08:45:00,6.0,8.0,5.0,7.0,5.0,5.0,6.2
6762,2020-04-08 08:45:00,6.0,8.0,7.0,7.0,5.0,5.0,6.6
2016,2020-04-08 08:45:00,6.0,7.0,6.0,8.0,4.0,6.0,6.2
3784,2020-04-08 08:45:00,6.0,7.0,5.0,7.0,5.0,6.0,6.0
3770,2020-04-08 08:45:00,6.0,9.0,7.0,6.0,5.0,5.0,6.6
3767,2020-04-08 08:45:00,5.0,9.0,6.0,6.0,5.0,7.0,6.2
2038,2020-04-08 08:45:00,6.0,8.0,7.0,8.0,5.0,6.0,6.8
3754,2020-04-08 08:45:00,5.0,8.0,5.0,8.0,4.0,6.0,6.0
3728,2020-04-08 08:45:00,6.0,9.0,6.0,7.0,4.0,6.0,6.4
6797,2020-04-08 08:45:00,6.0,8.0,6.0,6.0,4.0,7.0,6.0
2031,2020-04-08 08:45:00,7.0,8.0,6.0,7.0,4.0,5.0,6.4
3900,2020-04-08 08:45:00,7.0,8.0,7.0,6.0,5.0,6.0,6.6
3823,2020-04-08 08:45:00,7.0,8.0,6.0,6.0,4.0,7.0,6.2
3843,2020-04-08 08:45:00,7.0,9.0,6.0,5.0,5.0,6.0,6.4
3886,2020-04-08 08:45:00,7.0,9.0,6.0,7.0,5.0,5.0,6.8
3881,2020-04-08 08:45:00,5.0,8.0,6.0,8.0,4.0,6.0,6.2
3878,2020-04-08 08:45:00,7.0,7.0,6.0,6.0,5.0,7.0,6.2
6733,2020-04-08 08:45:00,4.0,7.0,6.0,8.0,4.0,6.0,5.8
6735,2020-04-08 08:45:00,5.0,7.0,7.0,6.0,4.0,5.0,5.8
3966,2020-04-08 08:45:00,5.0,8.0,6.0,6.0,4.0,7.0,5.8
6747,2020-04-08 08:45:00,6.0,9.0,7.0,6.0,5.0,5.0,6.6
6740,2020-04-08 08:45:00,7.0,8.0,7.0,7.0,4.0,7.0,6.6
2630,2020-04-08 08:45:00,6.0,7.0,5.0,8.0,4.0,6.0,6.0
7540,2020-04-08 08:45:00,6.0,8.0,6.0,8.0,4.0,8.0,6.4
2646,2020-04-08 08:45:00,5.0,7.0,6.0,6.0,6.0,5.0,6.0
3855,2020-04-08 08:45:00,6.0,7.0,7.0,6.0,5.0,7.0,6.2
3854,2020-04-08 08:45:00,6.0,8.0,6.0,8.0,5.0,6.0,6.6
3851,2020-04-08 08:45:00,6.0,7.0,6.0,6.0,4.0,5.0,5.8
2004,2020-04-08 08:45:00,5.0,7.0,5.0,7.0,5.0,5.0,5.8
6658,2020-04-08 08:45:00,6.0,8.0,6.0,7.0,5.0,7.0,6.4
6625,2020-04-08 08:45:00,6.0,8.0,6.0,6.0,6.0,6.0,6.4
3971,2020-04-08 08:45:00,5.0,8.0,6.0,7.0,5.0,4.0,6.2
4218,2020-04-08 08:45:00,5.0,8.0,6.0,7.0,5.0,6.0,6.2
2459,2020-04-08 08:45:00,4.0,8.0,5.0,7.0,4.0,7.0,5.6
4212,2020-04-08 08:45:00,6.0,8.0,6.0,8.0,6.0,6.0,6.8
4208,2020-04-08 08:45:00,6.0,8.0,5.0,7.0,5.0,7.0,6.2
2520,2020-04-08 08:45:00,7.0,8.0,6.0,7.0,5.0,9.0,6.6
4193,2020-04-08 08:45:00,7.0,9.0,7.0,7.0,5.0,6.0,7.0
6527,2020-04-08 08:45:00,6.0,8.0,5.0,6.0,6.0,5.0,6.2
6562,2020-04-08 08:45:00,6.0,8.0,6.0,7.0,5.0,7.0,6.4
6567,2020-04-08 08:45:00,5.0,8.0,5.0,7.0,4.0,4.0,5.8
7599,2020-04-08 08:45:00,5.0,9.0,6.0,7.0,6.0,6.0,6.6
6576,2020-04-08 08:45:00,7.0,9.0,7.0,6.0,6.0,6.0,7.0
2448,2020-04-08 08:45:00,5.0,9.0,6.0,8.0,4.0,6.0,6.4
1907,2020-04-08 08:45:00,7.0,9.0,6.0,6.0,4.0,6.0,6.4
1911,2020-04-08 08:45:00,7.0,8.0,6.0,6.0,4.0,6.0,6.2
6566,2020-04-08 08:45:00,6.0,8.0,5.0,7.0,6.0,7.0,6.4
4160,2020-04-08 08:45:00,6.0,7.0,6.0,8.0,4.0,6.0,6.2
4230,2020-04-08 08:45:00,6.0,8.0,6.0,7.0,4.0,7.0,6.2
1879,2020-04-08 08:45:00,6.0,8.0,6.0,8.0,4.0,5.0,6.4
2472,2020-04-08 08:45:00,7.0,8.0,6.0,7.0,6.0,7.0,6.8
4301,2020-04-08 08:45:00,6.0,8.0,6.0,7.0,5.0,5.0,6.4
2496,2020-04-08 08:45:00,6.0,8.0,6.0,7.0,4.0,7.0,6.2
4286,2020-04-08 08:45:00,6.0,8.0,5.0,7.0,5.0,7.0,6.2
1863,2020-04-08 08:45:00,5.0,7.0,6.0,8.0,5.0,7.0,6.2
7634,2020-04-08 08:45:00,6.0,8.0,5.0,7.0,5.0,6.0,6.2
4233,2020-04-08 08:45:00,5.0,8.0,7.0,7.0,6.0,6.0,6.6
4264,2020-04-08 08:45:00,7.0,9.0,6.0,7.0,6.0,6.0,7.0
6514,2020-04-08 08:45:00,6.0,9.0,6.0,7.0,6.0,7.0,6.8
2463,2020-04-08 08:45:00,7.0,7.0,6.0,5.0,5.0,5.0,6.0
4241,2020-04-08 08:45:00,6.0,7.0,5.0,7.0,4.0,6.0,5.8
1875,2020-04-08 08:45:00,5.0,8.0,5.0,7.0,6.0,7.0,6.2
2513,2020-04-08 08:45:00,6.0,8.0,6.0,7.0,4.0,8.0,6.2
7623,2020-04-08 08:45:00,6.0,8.0,6.0,7.0,6.0,5.0,6.6
2464,2020-04-08 08:45:00,6.0,8.0,7.0,7.0,5.0,6.0,6.6
2424,2020-04-08 08:45:00,6.0,8.0,6.0,7.0,5.0,5.0,6.4
6583,2020-04-08 08:45:00,6.0,8.0,6.0,6.0,5.0,6.0,6.2
6590,2020-04-08 08:45:00,7.0,8.0,7.0,8.0,5.0,6.0,7.0
6605,2020-04-08 08:45:00,5.0,9.0,5.0,6.0,4.0,4.0,5.8
4020,2020-04-08 08:45:00,7.0,9.0,5.0,6.0,6.0,6.0,6.6
1946,2020-04-08 08:45:00,6.0,9.0,6.0,7.0,6.0,8.0,6.8
6616,2020-04-08 08:45:00,6.0,8.0,5.0,7.0,4.0,7.0,6.0
4015,2020-04-08 08:45:00,6.0,8.0,5.0,7.0,5.0,7.0,6.2
4014,2020-04-08 08:45:00,5.0,8.0,6.0,7.0,6.0,5.0,6.4
4027,2020-04-08 08:45:00,6.0,8.0,6.0,7.0,6.0,7.0,6.6
7574,2020-04-08 08:45:00,6.0,10.0,7.0,7.0,5.0,6.0,7.0
3724,2020-04-08 08:45:00,7.0,9.0,7.0,7.0,7.0,6.0,7.4
2610,2020-04-08 08:45:00,7.0,8.0,7.0,6.0,5.0,5.0,6.6
3995,2020-04-08 08:45:00,6.0,9.0,6.0,8.0,4.0,5.0,6.6
6633,2020-04-08 08:45:00,5.0,8.0,7.0,5.0,5.0,6.0,6.0
2611,2020-04-08 08:45:00,5.0,9.0,6.0,6.0,5.0,7.0,6.2
6653,2020-04-08 08:45:00,7.0,7.0,6.0,7.0,5.0,5.0,6.4
1951,2020-04-08 08:45:00,6.0,8.0,7.0,7.0,6.0,6.0,6.8
2558,2020-04-08 08:45:00,5.0,8.0,5.0,8.0,5.0,6.0,6.2
2600,2020-04-08 08:45:00,7.0,9.0,5.0,6.0,6.0,6.0,6.6
4032,2020-04-08 08:45:00,6.0,8.0,5.0,6.0,5.0,7.0,6.0
4144,2020-04-08 08:45:00,6.0,9.0,6.0,6.0,5.0,6.0,6.4
4135,2020-04-08 08:45:00,5.0,7.0,6.0,6.0,5.0,7.0,5.8
6591,2020-04-08 08:45:00,6.0,8.0,6.0,8.0,6.0,6.0,6.8
4107,2020-04-08 08:45:00,6.0,7.0,6.0,6.0,5.0,6.0,6.0
2574,2020-04-08 08:45:00,7.0,8.0,6.0,7.0,6.0,7.0,6.8
619,2020-04-08 08:45:00,10.0,4.0,2.0,5.0,9.0,,6.0
1940,2020-04-08 08:45:00,5.0,7.0,6.0,7.0,5.0,5.0,6.0
6600,2020-04-08 08:45:00,6.0,9.0,5.0,7.0,5.0,6.0,6.4
4061,2020-04-08 08:45:00,5.0,8.0,5.0,8.0,6.0,5.0,6.4
2578,2020-04-08 08:45:00,5.0,8.0,6.0,7.0,6.0,6.0,6.4
4050,2020-04-08 08:45:00,6.0,8.0,7.0,6.0,4.0,5.0,6.2
4045,2020-04-08 08:45:00,6.0,8.0,7.0,6.0,5.0,6.0,6.4
4037,2020-04-08 08:45:00,6.0,7.0,6.0,7.0,6.0,7.0,6.4
2584,2020-04-08 08:45:00,7.0,8.0,6.0,7.0,5.0,6.0,6.6
4063,2020-04-08 08:45:00,7.0,9.0,8.0,7.0,4.0,7.0,7.0
2656,2020-04-08 08:45:00,6.0,8.0,7.0,7.0,5.0,6.0,6.6
2403,2020-04-08 08:45:00,6.0,9.0,7.0,6.0,6.0,6.0,6.8
2050,2020-04-08 08:45:00,7.0,9.0,7.0,8.0,6.0,7.0,7.4
3306,2020-04-08 08:45:00,6.0,8.0,6.0,5.0,5.0,6.0,6.0
2208,2020-04-08 08:45:00,6.0,8.0,6.0,7.0,5.0,6.0,6.4
2900,2020-04-08 08:45:00,6.0,8.0,6.0,6.0,5.0,6.0,6.2
3284,2020-04-08 08:45:00,5.0,7.0,5.0,7.0,6.0,5.0,6.0
3282,2020-04-08 08:45:00,6.0,7.0,6.0,7.0,4.0,6.0,6.0
7404,2020-04-08 08:45:00,5.0,7.0,5.0,6.0,6.0,5.0,5.8
3308,2020-04-08 08:45:00,6.0,7.0,6.0,6.0,6.0,6.0,6.2
2220,2020-04-08 08:45:00,6.0,8.0,5.0,7.0,6.0,5.0,6.4
2223,2020-04-08 08:45:00,5.0,9.0,6.0,7.0,6.0,7.0,6.6
3249,2020-04-08 08:45:00,6.0,8.0,6.0,8.0,4.0,6.0,6.4
7201,2020-04-08 08:45:00,6.0,7.0,7.0,6.0,6.0,6.0,6.4
7392,2020-04-08 08:45:00,5.0,8.0,5.0,8.0,4.0,5.0,6.0
3209,2020-04-08 08:45:00,7.0,8.0,7.0,7.0,5.0,5.0,6.8
2323,2020-04-08 08:45:00,5.0,9.0,5.0,8.0,4.0,6.0,6.2
3250,2020-04-08 08:45:00,7.0,9.0,6.0,7.0,6.0,5.0,7.0
2880,2020-04-08 08:45:00,6.0,9.0,6.0,8.0,4.0,8.0,6.6
3309,2020-04-08 08:45:00,7.0,8.0,5.0,6.0,5.0,7.0,6.2
3317,2020-04-08 08:45:00,6.0,8.0,6.0,6.0,5.0,6.0,6.2
3355,2020-04-08 08:45:00,6.0,8.0,6.0,7.0,4.0,7.0,6.2
2840,2020-04-08 08:45:00,6.0,8.0,6.0,7.0,5.0,6.0,6.4
3352,2020-04-08 08:45:00,6.0,10.0,6.0,7.0,6.0,5.0,7.0
7418,2020-04-08 08:45:00,5.0,9.0,7.0,7.0,4.0,7.0,6.4
2192,2020-04-08 08:45:00,6.0,8.0,5.0,8.0,6.0,6.0,6.6
3338,2020-04-08 08:45:00,6.0,8.0,6.0,7.0,4.0,7.0,6.2
7141,2020-04-08 08:45:00,5.0,8.0,7.0,6.0,5.0,6.0,6.2
2865,2020-04-08 08:45:00,5.0,8.0,6.0,6.0,7.0,6.0,6.4
2871,2020-04-08 08:45:00,5.0,8.0,5.0,8.0,5.0,6.0,6.2
2337,2020-04-08 08:45:00,6.0,8.0,6.0,7.0,5.0,6.0,6.4
2873,2020-04-08 08:45:00,6.0,8.0,5.0,8.0,6.0,6.0,6.6
2197,2020-04-08 08:45:00,6.0,8.0,6.0,7.0,5.0,6.0,6.4
7161,2020-04-08 08:45:00,6.0,8.0,7.0,7.0,6.0,7.0,6.8
2878,2020-04-08 08:45:00,5.0,8.0,5.0,7.0,5.0,7.0,6.0
7165,2020-04-08 08:45:00,5.0,8.0,6.0,6.0,6.0,7.0,6.2
2910,2020-04-08 08:45:00,5.0,9.0,5.0,7.0,6.0,7.0,6.4
7427,2020-04-08 08:45:00,5.0,7.0,7.0,8.0,5.0,5.0,6.4
2917,2020-04-08 08:45:00,6.0,8.0,6.0,7.0,5.0,6.0,6.4
3196,2020-04-08 08:45:00,6.0,8.0,6.0,7.0,5.0,7.0,6.4
7266,2020-04-08 08:45:00,7.0,8.0,6.0,7.0,5.0,7.0,6.6
7268,2020-04-08 08:45:00,7.0,8.0,6.0,8.0,5.0,7.0,6.8
3094,2020-04-08 08:45:00,6.0,9.0,7.0,9.0,5.0,5.0,7.2
3083,2020-04-08 08:45:00,6.0,9.0,5.0,7.0,4.0,6.0,6.2
7287,2020-04-08 08:45:00,5.0,7.0,6.0,7.0,5.0,6.0,6.0
3062,2020-04-08 08:45:00,6.0,8.0,5.0,7.0,6.0,5.0,6.4
3108,2020-04-08 08:45:00,8.0,8.0,7.0,7.0,4.0,6.0,6.8
3057,2020-04-08 08:45:00,6.0,7.0,6.0,6.0,4.0,7.0,5.8
2978,2020-04-08 08:45:00,5.0,8.0,7.0,7.0,6.0,7.0,6.6
2990,2020-04-08 08:45:00,6.0,8.0,6.0,8.0,4.0,6.0,6.4
2285,2020-04-08 08:45:00,6.0,10.0,6.0,7.0,6.0,6.0,7.0
7309,2020-04-08 08:45:00,6.0,8.0,6.0,8.0,5.0,5.0,6.6
3023,2020-04-08 08:45:00,7.0,9.0,5.0,7.0,6.0,7.0,6.8
7312,2020-04-08 08:45:00,4.0,8.0,5.0,7.0,5.0,7.0,5.8
2305,2020-04-08 08:45:00,7.0,8.0,6.0,8.0,5.0,6.0,6.8
7263,2020-04-08 08:45:00,6.0,8.0,6.0,8.0,5.0,5.0,6.6
7261,2020-04-08 08:45:00,6.0,7.0,7.0,6.0,6.0,6.0,6.4
7250,2020-04-08 08:45:00,5.0,7.0,5.0,7.0,6.0,5.0,6.0
2242,2020-04-08 08:45:00,6.0,7.0,6.0,7.0,4.0,5.0,6.0
7231,2020-04-08 08:45:00,5.0,8.0,6.0,7.0,5.0,7.0,6.2
7233,2020-04-08 08:45:00,7.0,8.0,4.0,7.0,6.0,6.0,6.4
7236,2020-04-08 08:45:00,5.0,7.0,6.0,7.0,5.0,6.0,6.0
7383,2020-04-08 08:45:00,6.0,9.0,5.0,7.0,6.0,5.0,6.6
2248,2020-04-08 08:45:00,6.0,8.0,5.0,7.0,5.0,6.0,6.2
3165,2020-04-08 08:45:00,5.0,7.0,5.0,8.0,4.0,6.0,5.8
2931,2020-04-08 08:45:00,6.0,8.0,6.0,7.0,4.0,6.0,6.2
2937,2020-04-08 08:45:00,6.0,10.0,7.0,7.0,6.0,5.0,7.2
3160,2020-04-08 08:45:00,5.0,8.0,5.0,7.0,6.0,5.0,6.2
3159,2020-04-08 08:45:00,6.0,8.0,7.0,6.0,7.0,6.0,6.8
7244,2020-04-08 08:45:00,5.0,9.0,6.0,6.0,5.0,6.0,6.2
2952,2020-04-08 08:45:00,7.0,7.0,6.0,8.0,5.0,7.0,6.6
7246,2020-04-08 08:45:00,6.0,9.0,7.0,8.0,5.0,6.0,7.0
2966,2020-04-08 08:45:00,4.0,9.0,5.0,6.0,5.0,5.0,5.8
7222,2020-04-08 08:45:00,7.0,8.0,6.0,6.0,6.0,5.0,6.6
7117,2020-04-08 08:45:00,6.0,7.0,6.0,7.0,6.0,6.0,6.4
7083,2020-04-08 08:45:00,6.0,9.0,5.0,8.0,6.0,5.0,6.8
3378,2020-04-08 08:45:00,6.0,9.0,6.0,6.0,5.0,6.0,6.4
7497,2020-04-08 08:45:00,5.0,8.0,7.0,7.0,6.0,6.0,6.6
2704,2020-04-08 08:45:00,6.0,10.0,5.0,7.0,6.0,7.0,6.8
3582,2020-04-08 08:45:00,5.0,8.0,6.0,7.0,5.0,5.0,6.2
2718,2020-04-08 08:45:00,7.0,9.0,5.0,7.0,6.0,7.0,6.8
2098,2020-04-08 08:45:00,6.0,8.0,7.0,8.0,5.0,5.0,6.8
3575,2020-04-08 08:45:00,6.0,8.0,6.0,6.0,5.0,6.0,6.2
3597,2020-04-08 08:45:00,6.0,8.0,6.0,7.0,4.0,6.0,6.2
2727,2020-04-08 08:45:00,6.0,7.0,6.0,7.0,5.0,6.0,6.2
3568,2020-04-08 08:45:00,6.0,9.0,7.0,8.0,4.0,6.0,6.8
3555,2020-04-08 08:45:00,5.0,8.0,5.0,7.0,5.0,6.0,6.0
6932,2020-04-08 08:45:00,5.0,8.0,7.0,7.0,5.0,7.0,6.4
2382,2020-04-08 08:45:00,7.0,9.0,6.0,6.0,6.0,6.0,6.8
2108,2020-04-08 08:45:00,6.0,6.0,6.0,6.0,5.0,7.0,5.8
6936,2020-04-08 08:45:00,5.0,8.0,5.0,7.0,5.0,6.0,6.0
2100,2020-04-08 08:45:00,6.0,7.0,4.0,7.0,6.0,6.0,6.0
3600,2020-04-08 08:45:00,7.0,7.0,7.0,8.0,5.0,5.0,6.8
6907,2020-04-08 08:45:00,5.0,10.0,5.0,7.0,6.0,7.0,6.6
3628,2020-04-08 08:45:00,6.0,8.0,5.0,6.0,5.0,6.0,6.0
2053,2020-04-08 08:45:00,6.0,7.0,6.0,8.0,4.0,7.0,6.2
3710,2020-04-08 08:45:00,6.0,9.0,6.0,6.0,5.0,6.0,6.4
7514,2020-04-08 08:45:00,6.0,8.0,5.0,7.0,4.0,5.0,6.0
2057,2020-04-08 08:45:00,6.0,9.0,6.0,8.0,5.0,6.0,6.8
2059,2020-04-08 08:45:00,6.0,7.0,5.0,7.0,4.0,6.0,5.8
3701,2020-04-08 08:45:00,7.0,7.0,6.0,6.0,5.0,7.0,6.2
3682,2020-04-08 08:45:00,4.0,8.0,7.0,8.0,6.0,5.0,6.6
3647,2020-04-08 08:45:00,5.0,9.0,6.0,8.0,5.0,6.0,6.6
7321,2020-04-08 08:45:00,6.0,8.0,5.0,7.0,6.0,7.0,6.4
2079,2020-04-08 08:45:00,5.0,8.0,7.0,8.0,4.0,5.0,6.4
2080,2020-04-08 08:45:00,7.0,7.0,5.0,7.0,6.0,5.0,6.4
2674,2020-04-08 08:45:00,6.0,9.0,6.0,7.0,3.0,5.0,6.2
2678,2020-04-08 08:45:00,6.0,8.0,6.0,7.0,5.0,7.0,6.4
2399,2020-04-08 08:45:00,5.0,9.0,6.0,6.0,6.0,6.0,6.4
2684,2020-04-08 08:45:00,5.0,8.0,6.0,7.0,5.0,6.0,6.2
2740,2020-04-08 08:45:00,6.0,9.0,7.0,5.0,7.0,7.0,6.8
2743,2020-04-08 08:45:00,5.0,8.0,6.0,6.0,5.0,5.0,6.0
6952,2020-04-08 08:45:00,7.0,8.0,7.0,7.0,5.0,6.0,6.8
3525,2020-04-08 08:45:00,6.0,8.0,6.0,7.0,4.0,6.0,6.2
3419,2020-04-08 08:45:00,8.0,7.0,6.0,6.0,6.0,7.0,6.6
2796,2020-04-08 08:45:00,6.0,9.0,7.0,8.0,5.0,6.0,7.0
4319,2020-04-08 08:45:00,6.0,9.0,5.0,7.0,6.0,6.0,6.6
7035,2020-04-08 08:45:00,6.0,8.0,6.0,7.0,5.0,4.0,6.4
3412,2020-04-08 08:45:00,5.0,8.0,6.0,8.0,4.0,6.0,6.2
2162,2020-04-08 08:45:00,6.0,8.0,6.0,6.0,4.0,6.0,6.0
2163,2020-04-08 08:45:00,6.0,7.0,6.0,7.0,6.0,6.0,6.4
2821,2020-04-08 08:45:00,6.0,9.0,5.0,8.0,6.0,7.0,6.8
2169,2020-04-08 08:45:00,6.0,8.0,6.0,7.0,6.0,6.0,6.6
3392,2020-04-08 08:45:00,4.0,9.0,6.0,8.0,5.0,6.0,6.4
7430,2020-04-08 08:45:00,7.0,9.0,7.0,8.0,5.0,6.0,7.2
2174,2020-04-08 08:45:00,6.0,9.0,7.0,8.0,5.0,6.0,7.0
7079,2020-04-08 08:45:00,6.0,9.0,6.0,8.0,5.0,6.0,6.8
7081,2020-04-08 08:45:00,5.0,7.0,5.0,7.0,4.0,7.0,5.6
2827,2020-04-08 08:45:00,4.0,7.0,7.0,7.0,4.0,5.0,5.8
2789,2020-04-08 08:45:00,6.0,7.0,6.0,7.0,6.0,7.0,6.4
6813,2020-04-08 08:45:00,7.0,8.0,7.0,7.0,4.0,6.0,6.6
2152,2020-04-08 08:45:00,6.0,9.0,7.0,8.0,5.0,6.0,7.0
3431,2020-04-08 08:45:00,5.0,7.0,5.0,6.0,5.0,5.0,5.6
3519,2020-04-08 08:45:00,5.0,8.0,5.0,7.0,6.0,5.0,6.2
3507,2020-04-08 08:45:00,6.0,8.0,5.0,7.0,5.0,5.0,6.2
7472,2020-04-08 08:45:00,6.0,7.0,6.0,8.0,6.0,6.0,6.6
3498,2020-04-08 08:45:00,6.0,8.0,7.0,8.0,4.0,6.0,6.6
3487,2020-04-08 08:45:00,5.0,8.0,6.0,7.0,5.0,5.0,6.2
2766,2020-04-08 08:45:00,7.0,8.0,6.0,8.0,5.0,6.0,6.8
3460,2020-04-08 08:45:00,6.0,8.0,5.0,7.0,5.0,5.0,6.2
