,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,median
716,2020-04-08 08:40:00,4.0,7.0,3.0,0.0,2.0,2.0,3.2
894,2020-04-08 08:40:00,4.0,6.0,4.0,1.0,3.0,0.0,3.6
568,2020-04-08 08:40:00,3.0,5.0,4.0,1.0,4.0,1.0,3.4
715,2020-04-08 08:40:00,4.0,5.0,2.0,2.0,3.0,1.0,3.2
1017,2020-04-08 08:40:00,4.0,6.0,3.0,-0.0,3.0,1.0,3.2
1032,2020-04-08 08:40:00,4.0,7.0,5.0,1.0,4.0,1.0,4.2
1049,2020-04-08 08:40:00,4.0,6.0,3.0,2.0,2.0,2.0,3.4
1237,2020-04-08 08:40:00,6.0,6.0,3.0,2.0,3.0,1.0,4.0
679,2020-04-08 08:40:00,4.0,7.0,4.0,1.0,3.0,1.0,3.8
685,2020-04-08 08:40:00,4.0,7.0,5.0,2.0,1.0,1.0,3.8
1267,2020-04-08 08:40:00,3.0,5.0,3.0,2.0,2.0,1.0,3.0
972,2020-04-08 08:40:00,3.0,6.0,3.0,0.0,2.0,1.0,2.8
1195,2020-04-08 08:40:00,5.0,5.0,5.0,0.0,3.0,1.0,3.6
1187,2020-04-08 08:40:00,4.0,6.0,3.0,2.0,3.0,0.0,3.6
763,2020-04-08 08:40:00,5.0,7.0,4.0,2.0,4.0,1.0,4.4
1119,2020-04-08 08:40:00,4.0,5.0,4.0,2.0,4.0,1.0,3.8
961,2020-04-08 08:40:00,5.0,7.0,5.0,0.0,4.0,2.0,4.2
1238,2020-04-08 08:40:00,4.0,6.0,3.0,2.0,3.0,1.0,3.6
1015,2020-04-08 08:40:00,4.0,6.0,4.0,1.0,4.0,2.0,3.8
633,2020-04-08 08:45:00,5.0,5.0,4.0,1.0,4.0,1.0,3.8
729,2020-04-08 08:45:00,5.0,6.0,4.0,0.0,4.0,2.0,3.8
705,2020-04-08 08:45:00,4.0,6.0,6.0,1.0,4.0,2.0,4.2
636,2020-04-08 08:45:00,4.0,5.0,4.0,2.0,3.0,1.0,3.6
677,2020-04-08 08:45:00,4.0,7.0,4.0,1.0,3.0,2.0,3.8
717,2020-04-08 08:45:00,4.0,5.0,4.0,1.0,3.0,1.0,3.4
569,2020-04-08 08:45:00,4.0,5.0,3.0,0.0,4.0,2.0,3.2
552,2020-04-08 08:45:00,3.0,6.0,5.0,1.0,3.0,1.0,3.6
771,2020-04-08 08:45:00,5.0,6.0,5.0,1.0,3.0,0.0,4.0
740,2020-04-08 08:45:00,5.0,6.0,3.0,2.0,3.0,-0.0,3.8
732,2020-04-08 08:45:00,3.0,6.0,5.0,0.0,4.0,0.0,3.6
884,2020-04-08 08:45:00,4.0,7.0,4.0,1.0,2.0,1.0,3.6
1046,2020-04-08 08:45:00,5.0,6.0,4.0,1.0,2.0,1.0,3.6
843,2020-04-08 08:45:00,5.0,8.0,3.0,1.0,4.0,1.0,4.2
887,2020-04-08 08:45:00,4.0,7.0,4.0,-0.0,3.0,0.0,3.6
928,2020-04-08 08:45:00,4.0,7.0,4.0,0.0,2.0,-0.0,3.4
1145,2020-04-08 08:45:00,4.0,6.0,5.0,2.0,2.0,1.0,3.8
1142,2020-04-08 08:45:00,3.0,6.0,4.0,0.0,3.0,1.0,3.2
951,2020-04-08 08:45:00,4.0,6.0,5.0,1.0,3.0,0.0,3.8
1218,2020-04-08 08:45:00,4.0,6.0,3.0,1.0,3.0,1.0,3.4
937,2020-04-08 08:45:00,4.0,7.0,3.0,-0.0,3.0,2.0,3.4
1129,2020-04-08 08:45:00,4.0,6.0,5.0,1.0,4.0,1.0,4.0
872,2020-04-08 08:45:00,3.0,6.0,4.0,1.0,2.0,0.0,3.2
1255,2020-04-08 08:45:00,5.0,7.0,4.0,1.0,1.0,2.0,3.6
620,2020-04-08 08:45:00,3.0,6.0,5.0,1.0,2.0,1.0,3.4
1061,2020-04-08 08:45:00,4.0,6.0,5.0,1.0,4.0,2.0,4.0
1023,2020-04-08 08:45:00,3.0,6.0,5.0,1.0,4.0,1.0,3.8
1226,2020-04-08 08:45:00,5.0,6.0,3.0,1.0,3.0,1.0,3.6
1024,2020-04-08 08:50:00,3.0,5.0,4.0,2.0,3.0,1.0,3.4
1031,2020-04-08 08:50:00,3.0,7.0,6.0,1.0,3.0,0.0,4.0
764,2020-04-08 08:50:00,4.0,5.0,4.0,1.0,3.0,0.0,3.4
1070,2020-04-08 08:50:00,3.0,6.0,4.0,1.0,3.0,1.0,3.4
983,2020-04-08 08:50:00,5.0,5.0,4.0,2.0,4.0,2.0,4.0
1207,2020-04-08 08:50:00,4.0,5.0,4.0,1.0,3.0,2.0,3.4
780,2020-04-08 08:50:00,5.0,5.0,5.0,1.0,3.0,1.0,3.8
550,2020-04-08 08:50:00,4.0,6.0,4.0,1.0,3.0,1.0,3.6
758,2020-04-08 08:50:00,4.0,5.0,4.0,1.0,3.0,2.0,3.4
629,2020-04-08 08:50:00,3.0,7.0,3.0,0.0,2.0,2.0,3.0
553,2020-04-08 08:50:00,3.0,6.0,4.0,1.0,3.0,1.0,3.4
839,2020-04-08 08:50:00,5.0,7.0,4.0,0.0,4.0,1.0,4.0
692,2020-04-08 08:50:00,4.0,7.0,4.0,1.0,3.0,1.0,3.8
681,2020-04-08 08:50:00,3.0,6.0,5.0,1.0,4.0,-0.0,3.8
610,2020-04-08 08:50:00,5.0,6.0,5.0,2.0,3.0,1.0,4.2
1234,2020-04-08 08:50:00,4.0,6.0,4.0,1.0,3.0,1.0,3.6
954,2020-04-08 08:50:00,3.0,7.0,3.0,-0.0,3.0,1.0,3.2
1223,2020-04-08 08:50:00,3.0,7.0,2.0,0.0,2.0,2.0,2.8
582,2020-04-08 08:50:00,4.0,6.0,4.0,1.0,4.0,1.0,3.8
659,2020-04-08 08:50:00,3.0,7.0,4.0,1.0,2.0,1.0,3.4
593,2020-04-08 08:50:00,4.0,7.0,4.0,2.0,1.0,0.0,3.6
645,2020-04-08 08:50:00,4.0,6.0,5.0,1.0,2.0,1.0,3.6
935,2020-04-08 08:50:00,4.0,7.0,4.0,0.0,3.0,0.0,3.6
911,2020-04-08 08:50:00,6.0,7.0,5.0,2.0,3.0,0.0,4.6
950,2020-04-08 08:55:00,5.0,6.0,3.0,0.0,3.0,2.0,3.4
957,2020-04-08 08:55:00,3.0,6.0,4.0,0.0,3.0,1.0,3.2
1022,2020-04-08 08:55:00,5.0,7.0,3.0,1.0,3.0,1.0,3.8
809,2020-04-08 08:55:00,4.0,5.0,5.0,2.0,3.0,2.0,3.8
1159,2020-04-08 08:55:00,4.0,6.0,3.0,3.0,2.0,1.0,3.6
1079,2020-04-08 08:55:00,4.0,6.0,4.0,1.0,4.0,2.0,3.8
1095,2020-04-08 08:55:00,4.0,6.0,5.0,2.0,3.0,1.0,4.0
1112,2020-04-08 08:55:00,5.0,7.0,4.0,1.0,3.0,1.0,4.0
1148,2020-04-08 08:55:00,4.0,6.0,5.0,1.0,2.0,0.0,3.6
1166,2020-04-08 08:55:00,4.0,6.0,2.0,1.0,4.0,1.0,3.4
1179,2020-04-08 08:55:00,2.0,7.0,3.0,-0.0,3.0,2.0,3.0
703,2020-04-08 08:55:00,4.0,7.0,5.0,1.0,2.0,1.0,3.8
1252,2020-04-08 08:55:00,3.0,5.0,4.0,2.0,4.0,1.0,3.6
1253,2020-04-08 08:55:00,4.0,6.0,5.0,2.0,4.0,0.0,4.2
668,2020-04-08 08:55:00,4.0,6.0,4.0,2.0,3.0,1.0,3.8
665,2020-04-08 08:55:00,4.0,6.0,4.0,0.0,4.0,2.0,3.6
602,2020-04-08 08:55:00,4.0,6.0,3.0,1.0,4.0,2.0,3.6
609,2020-04-08 08:55:00,4.0,6.0,4.0,2.0,4.0,2.0,4.0
1065,2020-04-08 08:55:00,4.0,7.0,3.0,2.0,4.0,2.0,4.0
917,2020-04-08 08:55:00,5.0,6.0,4.0,1.0,3.0,2.0,3.8
1083,2020-04-08 08:55:00,5.0,6.0,5.0,2.0,4.0,0.0,4.4
779,2020-04-08 08:55:00,6.0,5.0,4.0,0.0,3.0,2.0,3.6
794,2020-04-08 08:55:00,4.0,5.0,4.0,1.0,2.0,2.0,3.2
801,2020-04-08 08:55:00,4.0,5.0,5.0,1.0,3.0,1.0,3.6
828,2020-04-08 08:55:00,4.0,6.0,3.0,1.0,4.0,1.0,3.6
805,2020-04-08 08:55:00,5.0,5.0,4.0,2.0,4.0,1.0,4.0
741,2020-04-08 08:55:00,4.0,5.0,4.0,1.0,3.0,-0.0,3.4
756,2020-04-08 08:55:00,4.0,6.0,4.0,0.0,3.0,1.0,3.4
730,2020-04-08 08:55:00,3.0,6.0,2.0,0.0,4.0,1.0,3.0
881,2020-04-08 09:00:00,5.0,6.0,4.0,1.0,3.0,1.0,3.8
1081,2020-04-08 09:00:00,3.0,6.0,5.0,0.0,3.0,0.0,3.4
1094,2020-04-08 09:00:00,3.0,6.0,4.0,1.0,3.0,1.0,3.4
1109,2020-04-08 09:00:00,3.0,6.0,4.0,1.0,3.0,1.0,3.4
868,2020-04-08 09:00:00,3.0,6.0,4.0,0.0,4.0,1.0,3.4
1181,2020-04-08 09:00:00,5.0,6.0,4.0,1.0,3.0,2.0,3.8
850,2020-04-08 09:00:00,4.0,5.0,5.0,2.0,4.0,0.0,4.0
1220,2020-04-08 09:00:00,4.0,7.0,4.0,1.0,1.0,1.0,3.4
707,2020-04-08 09:00:00,4.0,6.0,5.0,1.0,5.0,2.0,4.2
846,2020-04-08 09:00:00,3.0,8.0,5.0,1.0,3.0,0.0,4.0
1231,2020-04-08 09:00:00,4.0,7.0,4.0,-0.0,3.0,2.0,3.6
841,2020-04-08 09:00:00,6.0,7.0,4.0,-0.0,3.0,2.0,4.0
701,2020-04-08 09:00:00,6.0,8.0,6.0,1.0,3.0,1.0,4.8
614,2020-04-08 09:00:00,4.0,7.0,4.0,1.0,5.0,1.0,4.2
691,2020-04-08 09:00:00,4.0,6.0,5.0,0.0,3.0,1.0,3.6
799,2020-04-08 09:00:00,4.0,6.0,5.0,0.0,3.0,0.0,3.6
1064,2020-04-08 09:00:00,4.0,6.0,3.0,1.0,5.0,1.0,3.8
571,2020-04-08 09:00:00,4.0,5.0,3.0,1.0,4.0,1.0,3.4
670,2020-04-08 09:00:00,4.0,6.0,4.0,2.0,3.0,1.0,3.8
618,2020-04-08 09:00:00,4.0,6.0,5.0,2.0,4.0,1.0,4.2
651,2020-04-08 09:00:00,3.0,6.0,5.0,1.0,4.0,0.0,3.8
626,2020-04-08 09:00:00,4.0,6.0,4.0,0.0,1.0,1.0,3.0
595,2020-04-08 09:00:00,3.0,6.0,4.0,1.0,4.0,2.0,3.6
643,2020-04-08 09:00:00,4.0,7.0,3.0,-0.0,3.0,1.0,3.4
639,2020-04-08 09:00:00,5.0,6.0,4.0,1.0,3.0,1.0,3.8
638,2020-04-08 09:00:00,3.0,5.0,4.0,2.0,3.0,1.0,3.4
806,2020-04-08 09:00:00,4.0,5.0,4.0,-0.0,3.0,2.0,3.2
813,2020-04-08 09:00:00,3.0,7.0,5.0,2.0,3.0,1.0,4.0
1264,2020-04-08 09:00:00,4.0,5.0,2.0,2.0,4.0,1.0,3.4
622,2020-04-08 09:00:00,3.0,6.0,3.0,1.0,3.0,1.0,3.2
993,2020-04-08 09:00:00,3.0,7.0,3.0,0.0,3.0,2.0,3.2
923,2020-04-08 09:00:00,4.0,6.0,4.0,1.0,1.0,1.0,3.2
932,2020-04-08 09:00:00,4.0,6.0,3.0,1.0,2.0,1.0,3.2
745,2020-04-08 09:00:00,3.0,7.0,4.0,-0.0,3.0,2.0,3.4
1012,2020-04-08 09:00:00,3.0,6.0,4.0,-0.0,3.0,0.0,3.2
892,2020-04-08 09:00:00,4.0,5.0,5.0,2.0,3.0,2.0,3.8
897,2020-04-08 09:05:00,4.0,5.0,4.0,1.0,2.0,0.0,3.2
1163,2020-04-08 09:05:00,5.0,5.0,4.0,1.0,1.0,2.0,3.2
678,2020-04-08 09:05:00,4.0,7.0,4.0,1.0,4.0,1.0,4.0
1248,2020-04-08 09:05:00,5.0,5.0,4.0,1.0,3.0,1.0,3.6
566,2020-04-08 09:05:00,5.0,6.0,4.0,0.0,3.0,-0.0,3.6
564,2020-04-08 09:05:00,4.0,6.0,4.0,1.0,3.0,1.0,3.6
797,2020-04-08 09:05:00,4.0,7.0,4.0,1.0,4.0,1.0,4.0
1004,2020-04-08 09:05:00,4.0,6.0,3.0,1.0,2.0,1.0,3.2
1115,2020-04-08 09:05:00,4.0,6.0,4.0,1.0,3.0,1.0,3.6
963,2020-04-08 09:05:00,3.0,7.0,2.0,-0.0,4.0,1.0,3.2
848,2020-04-08 09:05:00,4.0,7.0,4.0,1.0,3.0,1.0,3.8
708,2020-04-08 09:05:00,4.0,6.0,3.0,2.0,4.0,1.0,3.8
782,2020-04-08 09:05:00,3.0,6.0,3.0,0.0,3.0,1.0,3.0
1193,2020-04-08 09:05:00,6.0,5.0,5.0,1.0,3.0,0.0,4.0
695,2020-04-08 09:05:00,4.0,7.0,4.0,0.0,3.0,1.0,3.6
711,2020-04-08 09:05:00,3.0,6.0,4.0,1.0,3.0,1.0,3.4
778,2020-04-08 09:05:00,4.0,6.0,4.0,1.0,2.0,2.0,3.4
816,2020-04-08 09:05:00,3.0,6.0,4.0,2.0,4.0,0.0,3.8
1028,2020-04-08 09:05:00,4.0,7.0,4.0,2.0,5.0,1.0,4.4
634,2020-04-08 09:05:00,5.0,7.0,3.0,1.0,3.0,1.0,3.8
944,2020-04-08 09:05:00,3.0,6.0,4.0,0.0,3.0,0.0,3.2
597,2020-04-08 09:05:00,5.0,7.0,4.0,1.0,3.0,1.0,4.0
714,2020-04-08 09:05:00,6.0,6.0,4.0,0.0,3.0,1.0,3.8
910,2020-04-08 09:05:00,5.0,7.0,5.0,1.0,2.0,1.0,4.0
1059,2020-04-08 09:05:00,4.0,5.0,4.0,0.0,2.0,-0.0,3.0
1037,2020-04-08 09:05:00,4.0,6.0,5.0,1.0,3.0,1.0,3.8
927,2020-04-08 09:05:00,6.0,6.0,2.0,1.0,3.0,0.0,3.6
589,2020-04-08 09:05:00,3.0,6.0,4.0,2.0,3.0,1.0,3.6
1197,2020-04-08 09:10:00,4.0,7.0,4.0,0.0,3.0,0.0,3.6
723,2020-04-08 09:10:00,4.0,6.0,3.0,1.0,5.0,0.0,3.8
1219,2020-04-08 09:10:00,4.0,6.0,4.0,1.0,3.0,1.0,3.6
1221,2020-04-08 09:10:00,5.0,7.0,5.0,2.0,3.0,-0.0,4.4
1191,2020-04-08 09:10:00,4.0,7.0,5.0,1.0,4.0,1.0,4.2
1186,2020-04-08 09:10:00,4.0,6.0,4.0,1.0,2.0,0.0,3.4
992,2020-04-08 09:10:00,3.0,6.0,4.0,1.0,4.0,1.0,3.6
988,2020-04-08 09:10:00,4.0,6.0,3.0,-0.0,3.0,-0.0,3.2
1211,2020-04-08 09:10:00,3.0,6.0,5.0,0.0,3.0,1.0,3.4
666,2020-04-08 09:10:00,2.0,6.0,3.0,1.0,2.0,1.0,2.8
802,2020-04-08 09:10:00,2.0,6.0,4.0,1.0,4.0,1.0,3.4
604,2020-04-08 09:10:00,4.0,7.0,5.0,1.0,3.0,1.0,4.0
599,2020-04-08 09:10:00,4.0,6.0,3.0,0.0,4.0,0.0,3.4
946,2020-04-08 09:10:00,4.0,6.0,4.0,0.0,3.0,1.0,3.4
567,2020-04-08 09:10:00,3.0,6.0,6.0,-0.0,3.0,1.0,3.6
594,2020-04-08 09:10:00,5.0,7.0,4.0,0.0,4.0,2.0,4.0
893,2020-04-08 09:10:00,3.0,6.0,4.0,1.0,4.0,-0.0,3.6
671,2020-04-08 09:10:00,3.0,7.0,4.0,2.0,3.0,-0.0,3.8
712,2020-04-08 09:10:00,4.0,5.0,4.0,0.0,2.0,1.0,3.0
575,2020-04-08 09:10:00,3.0,6.0,3.0,1.0,4.0,-0.0,3.4
833,2020-04-08 09:10:00,4.0,6.0,4.0,1.0,3.0,1.0,3.6
667,2020-04-08 09:10:00,4.0,6.0,4.0,1.0,3.0,2.0,3.6
698,2020-04-08 09:10:00,5.0,6.0,3.0,2.0,3.0,2.0,3.8
1020,2020-04-08 09:10:00,5.0,6.0,4.0,1.0,3.0,0.0,3.8
987,2020-04-08 09:10:00,4.0,5.0,4.0,2.0,2.0,0.0,3.4
879,2020-04-08 09:10:00,4.0,6.0,5.0,-0.0,5.0,1.0,4.0
1106,2020-04-08 09:10:00,4.0,6.0,4.0,2.0,4.0,0.0,4.0
810,2020-04-08 09:10:00,4.0,7.0,3.0,1.0,3.0,1.0,3.6
1096,2020-04-08 09:10:00,4.0,7.0,4.0,0.0,2.0,0.0,3.4
1140,2020-04-08 09:10:00,3.0,5.0,4.0,1.0,3.0,2.0,3.2
777,2020-04-08 09:10:00,3.0,4.0,5.0,1.0,2.0,1.0,3.0
1025,2020-04-08 09:10:00,3.0,5.0,4.0,1.0,4.0,0.0,3.4
1122,2020-04-08 09:10:00,4.0,8.0,5.0,0.0,3.0,1.0,4.0
886,2020-04-08 09:10:00,3.0,5.0,5.0,2.0,3.0,0.0,3.6
1144,2020-04-08 09:10:00,4.0,6.0,5.0,2.0,2.0,1.0,3.8
945,2020-04-08 09:15:00,5.0,6.0,4.0,1.0,3.0,1.0,3.8
875,2020-04-08 09:15:00,5.0,7.0,3.0,-0.0,3.0,1.0,3.6
640,2020-04-08 09:15:00,4.0,6.0,5.0,0.0,2.0,-0.0,3.4
1052,2020-04-08 09:15:00,3.0,6.0,5.0,2.0,3.0,2.0,3.8
1040,2020-04-08 09:15:00,5.0,5.0,4.0,2.0,3.0,2.0,3.8
662,2020-04-08 09:15:00,4.0,6.0,4.0,1.0,3.0,-0.0,3.6
556,2020-04-08 09:15:00,5.0,5.0,3.0,1.0,4.0,1.0,3.6
1116,2020-04-08 09:15:00,4.0,5.0,4.0,2.0,2.0,1.0,3.4
996,2020-04-08 09:15:00,4.0,6.0,5.0,1.0,3.0,1.0,3.8
1066,2020-04-08 09:15:00,4.0,5.0,5.0,2.0,3.0,2.0,3.8
824,2020-04-08 09:15:00,4.0,5.0,4.0,1.0,3.0,0.0,3.4
1039,2020-04-08 09:15:00,4.0,6.0,3.0,1.0,3.0,1.0,3.4
727,2020-04-08 09:15:00,3.0,6.0,3.0,1.0,2.0,1.0,3.0
709,2020-04-08 09:15:00,3.0,5.0,4.0,0.0,3.0,2.0,3.0
1021,2020-04-08 09:15:00,4.0,5.0,5.0,0.0,3.0,0.0,3.4
858,2020-04-08 09:15:00,4.0,5.0,5.0,2.0,3.0,0.0,3.8
1152,2020-04-08 09:15:00,3.0,5.0,4.0,0.0,2.0,-0.0,2.8
1172,2020-04-08 09:15:00,4.0,5.0,5.0,0.0,3.0,1.0,3.4
1088,2020-04-08 09:15:00,6.0,7.0,6.0,3.0,2.0,2.0,4.8
861,2020-04-08 09:15:00,3.0,7.0,4.0,3.0,4.0,0.0,4.2
752,2020-04-08 09:15:00,3.0,6.0,5.0,1.0,4.0,2.0,3.8
1201,2020-04-08 09:15:00,3.0,6.0,4.0,1.0,3.0,1.0,3.4
613,2020-04-08 09:15:00,4.0,7.0,4.0,1.0,4.0,2.0,4.0
1257,2020-04-08 09:15:00,4.0,5.0,5.0,1.0,3.0,0.0,3.6
1143,2020-04-08 09:15:00,3.0,6.0,4.0,1.0,3.0,1.0,3.4
1018,2020-04-08 09:15:00,5.0,6.0,4.0,1.0,4.0,1.0,4.0
1075,2020-04-08 09:15:00,5.0,6.0,4.0,1.0,2.0,1.0,3.6
949,2020-04-08 09:15:00,5.0,6.0,3.0,-0.0,3.0,1.0,3.4
904,2020-04-08 09:15:00,4.0,6.0,3.0,2.0,3.0,1.0,3.6
655,2020-04-08 09:15:00,4.0,6.0,4.0,1.0,4.0,1.0,3.8
1069,2020-04-08 09:20:00,4.0,6.0,3.0,1.0,3.0,1.0,3.4
601,2020-04-08 09:20:00,5.0,4.0,3.0,1.0,3.0,2.0,3.2
649,2020-04-08 09:20:00,5.0,6.0,4.0,1.0,3.0,1.0,3.8
646,2020-04-08 09:20:00,4.0,6.0,4.0,2.0,3.0,2.0,3.8
761,2020-04-08 09:20:00,3.0,6.0,4.0,1.0,4.0,-0.0,3.6
883,2020-04-08 09:20:00,5.0,6.0,4.0,0.0,4.0,1.0,3.8
607,2020-04-08 09:20:00,4.0,7.0,4.0,2.0,3.0,1.0,4.0
1038,2020-04-08 09:20:00,4.0,6.0,3.0,1.0,3.0,2.0,3.4
627,2020-04-08 09:20:00,4.0,6.0,4.0,1.0,4.0,2.0,3.8
749,2020-04-08 09:20:00,4.0,6.0,4.0,0.0,3.0,1.0,3.4
926,2020-04-08 09:20:00,3.0,6.0,4.0,3.0,3.0,1.0,3.8
832,2020-04-08 09:20:00,3.0,7.0,5.0,1.0,3.0,1.0,3.8
834,2020-04-08 09:20:00,3.0,6.0,6.0,2.0,2.0,1.0,3.8
913,2020-04-08 09:20:00,3.0,4.0,3.0,-0.0,4.0,1.0,2.8
1127,2020-04-08 09:20:00,3.0,5.0,4.0,1.0,3.0,1.0,3.2
792,2020-04-08 09:20:00,4.0,5.0,5.0,1.0,3.0,1.0,3.6
1001,2020-04-08 09:20:00,3.0,7.0,4.0,2.0,3.0,1.0,3.8
1157,2020-04-08 09:20:00,4.0,6.0,3.0,-0.0,2.0,1.0,3.0
547,2020-04-08 09:20:00,4.0,7.0,3.0,1.0,4.0,1.0,3.8
986,2020-04-08 09:20:00,4.0,6.0,4.0,1.0,4.0,-0.0,3.8
1198,2020-04-08 09:20:00,5.0,6.0,3.0,2.0,4.0,2.0,4.0
1205,2020-04-08 09:20:00,3.0,5.0,3.0,1.0,5.0,1.0,3.4
1102,2020-04-08 09:20:00,4.0,7.0,4.0,2.0,3.0,0.0,4.0
1128,2020-04-08 09:20:00,4.0,7.0,3.0,0.0,3.0,1.0,3.4
1214,2020-04-08 09:20:00,4.0,5.0,3.0,-0.0,4.0,2.0,3.2
793,2020-04-08 09:20:00,4.0,7.0,5.0,1.0,3.0,3.0,4.0
1233,2020-04-08 09:20:00,4.0,6.0,5.0,0.0,2.0,1.0,3.4
1120,2020-04-08 09:20:00,2.0,6.0,4.0,0.0,5.0,1.0,3.4
863,2020-04-08 09:20:00,4.0,5.0,4.0,-0.0,3.0,0.0,3.2
821,2020-04-08 09:25:00,4.0,7.0,3.0,1.0,2.0,0.0,3.4
1090,2020-04-08 09:25:00,5.0,7.0,5.0,1.0,2.0,0.0,4.0
1019,2020-04-08 09:25:00,3.0,6.0,3.0,1.0,3.0,1.0,3.2
1210,2020-04-08 09:25:00,4.0,5.0,3.0,1.0,3.0,1.0,3.2
1209,2020-04-08 09:25:00,4.0,5.0,3.0,0.0,3.0,0.0,3.0
1194,2020-04-08 09:25:00,3.0,7.0,5.0,2.0,3.0,1.0,4.0
1192,2020-04-08 09:25:00,3.0,7.0,4.0,0.0,3.0,1.0,3.4
1180,2020-04-08 09:25:00,3.0,6.0,4.0,2.0,3.0,3.0,3.6
635,2020-04-08 09:25:00,5.0,6.0,3.0,1.0,3.0,1.0,3.6
766,2020-04-08 09:25:00,4.0,6.0,4.0,-0.0,2.0,1.0,3.2
1042,2020-04-08 09:25:00,4.0,6.0,3.0,0.0,2.0,0.0,3.0
1045,2020-04-08 09:25:00,3.0,6.0,5.0,2.0,3.0,0.0,3.8
1071,2020-04-08 09:25:00,4.0,5.0,4.0,1.0,3.0,0.0,3.4
1243,2020-04-08 09:25:00,3.0,5.0,3.0,1.0,4.0,1.0,3.2
765,2020-04-08 09:25:00,3.0,7.0,3.0,2.0,3.0,1.0,3.6
955,2020-04-08 09:25:00,4.0,6.0,3.0,2.0,3.0,0.0,3.6
660,2020-04-08 09:25:00,4.0,5.0,4.0,1.0,3.0,1.0,3.4
1254,2020-04-08 09:25:00,4.0,6.0,5.0,0.0,3.0,1.0,3.6
658,2020-04-08 09:25:00,4.0,6.0,4.0,1.0,4.0,0.0,3.8
1078,2020-04-08 09:25:00,5.0,6.0,5.0,1.0,2.0,0.0,3.8
1104,2020-04-08 09:25:00,3.0,7.0,5.0,1.0,3.0,1.0,3.8
1013,2020-04-08 09:25:00,5.0,5.0,3.0,2.0,3.0,1.0,3.6
690,2020-04-08 09:25:00,3.0,6.0,5.0,-0.0,3.0,1.0,3.4
960,2020-04-08 09:25:00,3.0,7.0,4.0,0.0,3.0,1.0,3.4
699,2020-04-08 09:25:00,3.0,6.0,4.0,1.0,3.0,-0.0,3.4
1051,2020-04-08 09:25:00,4.0,7.0,4.0,1.0,3.0,1.0,3.8
966,2020-04-08 09:25:00,5.0,6.0,4.0,-0.0,4.0,1.0,3.8
977,2020-04-08 09:25:00,4.0,5.0,5.0,2.0,3.0,1.0,3.8
652,2020-04-08 09:25:00,5.0,6.0,4.0,2.0,3.0,1.0,4.0
835,2020-04-08 09:25:00,3.0,6.0,5.0,2.0,3.0,-0.0,3.8
854,2020-04-08 09:25:00,4.0,6.0,5.0,2.0,4.0,1.0,4.2
551,2020-04-08 09:25:00,4.0,7.0,3.0,0.0,3.0,1.0,3.4
570,2020-04-08 09:25:00,4.0,6.0,5.0,1.0,3.0,1.0,3.8
565,2020-04-08 09:25:00,4.0,7.0,4.0,1.0,4.0,0.0,4.0
222,2020-04-08 09:25:00,7.0,6.0,8.0,9.0,8.0,,7.6
600,2020-04-08 09:25:00,4.0,5.0,4.0,1.0,3.0,1.0,3.4
1131,2020-04-08 09:30:00,4.0,7.0,5.0,2.0,3.0,2.0,4.2
1261,2020-04-08 09:30:00,4.0,6.0,4.0,1.0,2.0,2.0,3.4
943,2020-04-08 09:30:00,4.0,7.0,3.0,1.0,2.0,1.0,3.4
1258,2020-04-08 09:30:00,4.0,6.0,3.0,-0.0,5.0,2.0,3.6
985,2020-04-08 09:30:00,4.0,6.0,4.0,0.0,2.0,2.0,3.2
905,2020-04-08 09:30:00,3.0,5.0,4.0,1.0,3.0,1.0,3.2
1126,2020-04-08 09:30:00,4.0,6.0,5.0,2.0,4.0,0.0,4.2
882,2020-04-08 09:30:00,3.0,6.0,5.0,1.0,3.0,1.0,3.6
1125,2020-04-08 09:30:00,3.0,6.0,3.0,-0.0,4.0,1.0,3.2
885,2020-04-08 09:30:00,3.0,7.0,4.0,-0.0,4.0,1.0,3.6
888,2020-04-08 09:30:00,3.0,7.0,5.0,1.0,4.0,0.0,4.0
673,2020-04-08 09:30:00,3.0,6.0,4.0,3.0,4.0,1.0,4.0
689,2020-04-08 09:30:00,4.0,7.0,3.0,1.0,4.0,-0.0,3.8
859,2020-04-08 09:30:00,3.0,6.0,4.0,1.0,3.0,0.0,3.4
577,2020-04-08 09:30:00,4.0,6.0,4.0,0.0,2.0,-0.0,3.2
731,2020-04-08 09:30:00,5.0,7.0,3.0,1.0,3.0,0.0,3.8
1256,2020-04-08 09:30:00,2.0,5.0,3.0,1.0,4.0,1.0,3.0
751,2020-04-08 09:30:00,4.0,6.0,4.0,1.0,2.0,0.0,3.4
617,2020-04-08 09:30:00,5.0,6.0,3.0,1.0,4.0,-0.0,3.8
750,2020-04-08 09:30:00,4.0,6.0,4.0,1.0,3.0,1.0,3.6
1091,2020-04-08 09:30:00,4.0,5.0,3.0,2.0,3.0,1.0,3.4
800,2020-04-08 09:30:00,4.0,5.0,4.0,1.0,6.0,1.0,4.0
812,2020-04-08 09:30:00,4.0,6.0,5.0,-0.0,3.0,1.0,3.6
968,2020-04-08 09:30:00,4.0,7.0,5.0,1.0,2.0,1.0,3.8
734,2020-04-08 09:30:00,3.0,6.0,3.0,0.0,3.0,1.0,3.0
1189,2020-04-08 09:35:00,5.0,5.0,5.0,1.0,3.0,1.0,3.8
