,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,median
3514,2020-04-08 09:00:00,7.0,8.0,7.0,4.0,5.0,2.0,6.2
3077,2020-04-08 09:00:00,8.0,6.0,6.0,5.0,7.0,1.0,6.4
1778,2020-04-08 09:00:00,7.0,8.0,7.0,4.0,6.0,1.0,6.4
3794,2020-04-08 09:00:00,7.0,7.0,7.0,5.0,5.0,2.0,6.2
3065,2020-04-08 09:00:00,8.0,7.0,6.0,4.0,6.0,0.0,6.2
2107,2020-04-08 09:00:00,6.0,8.0,7.0,5.0,5.0,1.0,6.2
2752,2020-04-08 09:00:00,7.0,7.0,7.0,5.0,7.0,2.0,6.6
2767,2020-04-08 09:00:00,7.0,7.0,8.0,6.0,5.0,1.0,6.6
3291,2020-04-08 09:00:00,8.0,9.0,6.0,5.0,5.0,1.0,6.6
3145,2020-04-08 09:00:00,7.0,6.0,7.0,5.0,6.0,1.0,6.2
3618,2020-04-08 09:00:00,7.0,6.0,8.0,5.0,6.0,1.0,6.4
4357,2020-04-08 09:00:00,6.0,7.0,6.0,5.0,5.0,-0.0,5.8
2852,2020-04-08 09:00:00,8.0,5.0,8.0,5.0,6.0,1.0,6.4
2391,2020-04-08 09:00:00,7.0,6.0,8.0,5.0,5.0,1.0,6.2
2854,2020-04-08 09:00:00,8.0,6.0,7.0,5.0,7.0,1.0,6.6
2013,2020-04-08 09:00:00,7.0,7.0,7.0,5.0,6.0,1.0,6.4
3173,2020-04-08 09:00:00,6.0,8.0,7.0,6.0,7.0,1.0,6.8
1726,2020-04-08 09:00:00,7.0,8.0,7.0,4.0,6.0,0.0,6.4
2516,2020-04-08 09:00:00,7.0,7.0,6.0,6.0,7.0,2.0,6.6
4211,2020-04-08 09:00:00,6.0,7.0,8.0,4.0,5.0,2.0,6.0
4359,2020-04-08 09:00:00,5.0,8.0,7.0,6.0,5.0,1.0,6.2
3518,2020-04-08 09:00:00,7.0,7.0,7.0,6.0,6.0,0.0,6.6
3127,2020-04-08 09:00:00,7.0,7.0,6.0,4.0,7.0,2.0,6.2
2903,2020-04-08 09:00:00,7.0,6.0,7.0,6.0,6.0,2.0,6.4
1718,2020-04-08 09:00:00,8.0,6.0,8.0,6.0,6.0,-0.0,6.8
2873,2020-04-08 09:00:00,7.0,6.0,6.0,5.0,6.0,1.0,6.0
1993,2020-04-08 09:00:00,6.0,6.0,6.0,6.0,6.0,2.0,6.0
1989,2020-04-08 09:00:00,6.0,6.0,9.0,5.0,6.0,2.0,6.4
2905,2020-04-08 09:00:00,6.0,8.0,8.0,5.0,6.0,1.0,6.6
2840,2020-04-08 09:00:00,6.0,7.0,8.0,5.0,5.0,2.0,6.2
2908,2020-04-08 09:00:00,9.0,7.0,8.0,5.0,6.0,1.0,7.0
3473,2020-04-08 09:00:00,8.0,8.0,7.0,5.0,6.0,2.0,6.8
3274,2020-04-08 09:00:00,8.0,6.0,7.0,5.0,5.0,1.0,6.2
1553,2020-04-08 09:00:00,7.0,7.0,7.0,5.0,6.0,1.0,6.4
3780,2020-04-08 09:00:00,7.0,7.0,8.0,5.0,5.0,1.0,6.4
1566,2020-04-08 09:00:00,8.0,7.0,7.0,5.0,6.0,1.0,6.6
4284,2020-04-08 09:00:00,6.0,7.0,7.0,5.0,6.0,2.0,6.2
3627,2020-04-08 09:00:00,8.0,7.0,7.0,5.0,6.0,0.0,6.6
1937,2020-04-08 09:00:00,7.0,7.0,7.0,6.0,5.0,0.0,6.4
2795,2020-04-08 09:00:00,6.0,6.0,7.0,5.0,6.0,-0.0,6.0
2779,2020-04-08 09:00:00,6.0,8.0,7.0,4.0,7.0,1.0,6.4
3692,2020-04-08 09:00:00,7.0,7.0,7.0,5.0,6.0,1.0,6.4
147,2020-04-08 09:00:00,1.0,10.0,4.0,9.0,7.0,0.0,6.2
3247,2020-04-08 09:00:00,7.0,7.0,7.0,6.0,6.0,0.0,6.6
2064,2020-04-08 09:00:00,6.0,8.0,7.0,6.0,6.0,1.0,6.6
4350,2020-04-08 09:00:00,6.0,8.0,7.0,4.0,6.0,0.0,6.2
1607,2020-04-08 09:00:00,8.0,8.0,7.0,5.0,8.0,2.0,7.2
4264,2020-04-08 09:00:00,7.0,7.0,6.0,5.0,5.0,0.0,6.0
1711,2020-04-08 09:00:00,6.0,7.0,6.0,5.0,6.0,2.0,6.0
1617,2020-04-08 09:00:00,7.0,7.0,7.0,5.0,6.0,1.0,6.4
2430,2020-04-08 09:00:00,7.0,8.0,8.0,6.0,5.0,2.0,6.8
2928,2020-04-08 09:00:00,7.0,8.0,6.0,6.0,6.0,-0.0,6.6
3598,2020-04-08 09:00:00,7.0,7.0,7.0,4.0,6.0,1.0,6.2
3824,2020-04-08 09:00:00,6.0,7.0,7.0,6.0,6.0,0.0,6.4
4334,2020-04-08 09:00:00,7.0,8.0,7.0,3.0,6.0,0.0,6.2
2655,2020-04-08 09:00:00,7.0,6.0,8.0,6.0,7.0,1.0,6.8
2259,2020-04-08 09:00:00,7.0,6.0,7.0,5.0,6.0,2.0,6.2
1414,2020-04-08 09:00:00,6.0,7.0,8.0,5.0,7.0,1.0,6.6
3375,2020-04-08 09:00:00,7.0,6.0,7.0,5.0,6.0,1.0,6.2
1461,2020-04-08 09:00:00,7.0,6.0,6.0,5.0,6.0,1.0,6.0
4064,2020-04-08 09:00:00,6.0,8.0,7.0,5.0,4.0,1.0,6.0
2637,2020-04-08 09:00:00,6.0,7.0,7.0,6.0,6.0,1.0,6.4
2176,2020-04-08 09:00:00,7.0,7.0,8.0,5.0,7.0,1.0,6.8
2679,2020-04-08 09:00:00,7.0,6.0,7.0,5.0,5.0,2.0,6.0
1812,2020-04-08 09:00:00,6.0,7.0,7.0,4.0,6.0,0.0,6.0
1385,2020-04-08 09:00:00,7.0,6.0,8.0,5.0,6.0,2.0,6.4
2639,2020-04-08 09:00:00,7.0,6.0,7.0,5.0,6.0,0.0,6.2
4044,2020-04-08 09:00:00,6.0,7.0,7.0,5.0,6.0,2.0,6.2
2252,2020-04-08 09:00:00,7.0,7.0,6.0,4.0,6.0,2.0,6.0
2445,2020-04-08 09:00:00,8.0,7.0,8.0,5.0,7.0,2.0,7.0
4340,2020-04-08 09:00:00,7.0,8.0,6.0,5.0,6.0,1.0,6.4
2695,2020-04-08 09:00:00,7.0,8.0,6.0,6.0,6.0,2.0,6.6
2182,2020-04-08 09:00:00,7.0,7.0,7.0,4.0,8.0,1.0,6.6
1810,2020-04-08 09:00:00,7.0,6.0,8.0,5.0,6.0,2.0,6.4
3850,2020-04-08 09:00:00,7.0,7.0,7.0,5.0,8.0,1.0,6.8
1446,2020-04-08 09:00:00,8.0,7.0,6.0,5.0,6.0,0.0,6.4
2685,2020-04-08 09:00:00,8.0,7.0,8.0,6.0,6.0,1.0,7.0
1443,2020-04-08 09:00:00,7.0,8.0,6.0,5.0,6.0,1.0,6.4
1440,2020-04-08 09:00:00,8.0,7.0,7.0,5.0,6.0,1.0,6.6
3561,2020-04-08 09:00:00,6.0,6.0,6.0,5.0,6.0,-0.0,5.8
4117,2020-04-08 09:00:00,7.0,8.0,7.0,5.0,6.0,2.0,6.6
1899,2020-04-08 09:00:00,6.0,7.0,6.0,4.0,7.0,1.0,6.0
2204,2020-04-08 09:00:00,7.0,7.0,7.0,6.0,5.0,2.0,6.4
3011,2020-04-08 09:00:00,6.0,6.0,5.0,5.0,5.0,1.0,5.4
3588,2020-04-08 09:00:00,7.0,7.0,7.0,5.0,5.0,1.0,6.2
3354,2020-04-08 09:00:00,7.0,7.0,6.0,4.0,6.0,1.0,6.0
1851,2020-04-08 09:00:00,7.0,6.0,6.0,5.0,5.0,1.0,5.8
1401,2020-04-08 09:00:00,7.0,7.0,8.0,4.0,4.0,1.0,6.0
2302,2020-04-08 09:00:00,7.0,6.0,7.0,5.0,5.0,0.0,6.0
1501,2020-04-08 09:00:00,8.0,8.0,7.0,5.0,5.0,1.0,6.6
1500,2020-04-08 09:00:00,8.0,7.0,6.0,3.0,6.0,0.0,6.0
1398,2020-04-08 09:00:00,6.0,7.0,7.0,5.0,7.0,1.0,6.4
3568,2020-04-08 09:00:00,6.0,8.0,7.0,5.0,6.0,1.0,6.4
3326,2020-04-08 09:00:00,8.0,8.0,7.0,4.0,8.0,1.0,7.0
3565,2020-04-08 09:00:00,6.0,7.0,7.0,5.0,6.0,1.0,6.2
2564,2020-04-08 09:00:00,7.0,7.0,7.0,5.0,6.0,2.0,6.4
3059,2020-04-08 09:00:00,8.0,8.0,8.0,5.0,6.0,0.0,7.0
2152,2020-04-08 09:00:00,7.0,7.0,5.0,5.0,7.0,0.0,6.2
3805,2020-04-08 09:00:00,8.0,7.0,7.0,6.0,7.0,1.0,7.0
2668,2020-04-08 09:00:00,7.0,6.0,6.0,4.0,7.0,1.0,6.0
3571,2020-04-08 09:00:00,7.0,6.0,6.0,5.0,5.0,2.0,5.8
3341,2020-04-08 09:00:00,6.0,7.0,8.0,5.0,5.0,1.0,6.2
4144,2020-04-08 09:00:00,8.0,7.0,8.0,3.0,6.0,1.0,6.4
2980,2020-04-08 09:00:00,8.0,7.0,9.0,5.0,7.0,2.0,7.2
2157,2020-04-08 09:00:00,6.0,7.0,9.0,5.0,6.0,0.0,6.6
4304,2020-04-08 09:00:00,7.0,6.0,8.0,6.0,6.0,2.0,6.6
2620,2020-04-08 09:00:00,7.0,7.0,7.0,5.0,4.0,1.0,6.0
3348,2020-04-08 09:00:00,8.0,8.0,7.0,5.0,7.0,1.0,7.0
4326,2020-04-08 09:00:00,7.0,8.0,7.0,5.0,5.0,1.0,6.4
2904,2020-04-08 09:05:00,7.0,7.0,6.0,5.0,7.0,0.0,6.4
4119,2020-04-08 09:05:00,6.0,7.0,7.0,6.0,6.0,-0.0,6.4
2648,2020-04-08 09:05:00,7.0,5.0,7.0,6.0,6.0,1.0,6.2
2318,2020-04-08 09:05:00,7.0,6.0,7.0,6.0,6.0,1.0,6.4
3446,2020-04-08 09:05:00,7.0,7.0,7.0,5.0,6.0,1.0,6.4
2523,2020-04-08 09:05:00,8.0,8.0,7.0,5.0,7.0,1.0,7.0
1624,2020-04-08 09:05:00,7.0,7.0,7.0,4.0,5.0,1.0,6.0
2663,2020-04-08 09:05:00,7.0,8.0,7.0,5.0,6.0,1.0,6.6
1628,2020-04-08 09:05:00,6.0,7.0,6.0,5.0,6.0,1.0,6.0
1735,2020-04-08 09:05:00,8.0,7.0,7.0,6.0,6.0,1.0,6.8
4202,2020-04-08 09:05:00,6.0,8.0,6.0,5.0,5.0,1.0,6.0
1394,2020-04-08 09:05:00,7.0,7.0,7.0,6.0,6.0,0.0,6.6
4320,2020-04-08 09:05:00,7.0,6.0,7.0,4.0,6.0,1.0,6.0
3740,2020-04-08 09:05:00,7.0,5.0,7.0,4.0,5.0,1.0,5.6
2027,2020-04-08 09:05:00,7.0,6.0,6.0,4.0,5.0,1.0,5.6
2387,2020-04-08 09:05:00,7.0,8.0,8.0,4.0,4.0,1.0,6.2
4319,2020-04-08 09:05:00,8.0,7.0,7.0,5.0,7.0,0.0,6.8
2742,2020-04-08 09:05:00,7.0,8.0,7.0,5.0,6.0,1.0,6.6
2249,2020-04-08 09:05:00,6.0,8.0,8.0,6.0,5.0,1.0,6.6
2024,2020-04-08 09:05:00,7.0,7.0,6.0,6.0,6.0,-0.0,6.4
2874,2020-04-08 09:05:00,8.0,6.0,7.0,6.0,7.0,1.0,6.8
3666,2020-04-08 09:05:00,8.0,8.0,7.0,5.0,6.0,0.0,6.8
3674,2020-04-08 09:05:00,7.0,7.0,6.0,6.0,6.0,0.0,6.4
4024,2020-04-08 09:05:00,6.0,7.0,7.0,7.0,7.0,1.0,6.8
2409,2020-04-08 09:05:00,7.0,6.0,7.0,4.0,6.0,1.0,6.0
1839,2020-04-08 09:05:00,7.0,7.0,7.0,5.0,6.0,1.0,6.4
2883,2020-04-08 09:05:00,7.0,7.0,6.0,5.0,6.0,3.0,6.2
1858,2020-04-08 09:05:00,8.0,7.0,6.0,5.0,6.0,1.0,6.4
3698,2020-04-08 09:05:00,8.0,8.0,6.0,6.0,4.0,0.0,6.4
4010,2020-04-08 09:05:00,8.0,7.0,6.0,3.0,6.0,1.0,6.0
4008,2020-04-08 09:05:00,6.0,7.0,8.0,5.0,5.0,1.0,6.2
3552,2020-04-08 09:05:00,8.0,7.0,8.0,6.0,6.0,1.0,7.0
2281,2020-04-08 09:05:00,6.0,7.0,7.0,5.0,6.0,1.0,6.2
4329,2020-04-08 09:05:00,7.0,7.0,6.0,5.0,6.0,0.0,6.2
3495,2020-04-08 09:05:00,7.0,7.0,7.0,5.0,6.0,0.0,6.4
2263,2020-04-08 09:05:00,8.0,6.0,6.0,7.0,5.0,2.0,6.4
3559,2020-04-08 09:05:00,7.0,8.0,8.0,4.0,6.0,0.0,6.6
1869,2020-04-08 09:05:00,6.0,8.0,8.0,5.0,6.0,1.0,6.6
3166,2020-04-08 09:05:00,6.0,7.0,7.0,5.0,5.0,1.0,6.0
3897,2020-04-08 09:05:00,7.0,7.0,6.0,4.0,5.0,0.0,5.8
1966,2020-04-08 09:05:00,6.0,7.0,7.0,5.0,5.0,1.0,6.0
1656,2020-04-08 09:05:00,7.0,7.0,8.0,5.0,7.0,2.0,6.8
2397,2020-04-08 09:05:00,7.0,7.0,7.0,5.0,6.0,0.0,6.4
1828,2020-04-08 09:05:00,7.0,8.0,8.0,5.0,6.0,2.0,6.8
3901,2020-04-08 09:05:00,7.0,8.0,7.0,5.0,6.0,0.0,6.6
2312,2020-04-08 09:05:00,8.0,8.0,7.0,5.0,6.0,1.0,6.8
2591,2020-04-08 09:05:00,6.0,8.0,7.0,6.0,5.0,1.0,6.4
3182,2020-04-08 09:05:00,7.0,6.0,8.0,5.0,6.0,0.0,6.4
4208,2020-04-08 09:05:00,6.0,7.0,8.0,6.0,7.0,1.0,6.8
1665,2020-04-08 09:05:00,7.0,6.0,6.0,4.0,5.0,1.0,5.6
3177,2020-04-08 09:05:00,7.0,7.0,8.0,6.0,6.0,1.0,6.8
3912,2020-04-08 09:05:00,7.0,6.0,6.0,4.0,6.0,2.0,5.8
2593,2020-04-08 09:05:00,6.0,7.0,7.0,7.0,7.0,-0.0,6.8
2309,2020-04-08 09:05:00,7.0,7.0,7.0,5.0,6.0,2.0,6.4
4070,2020-04-08 09:05:00,6.0,7.0,6.0,5.0,6.0,1.0,6.0
2828,2020-04-08 09:05:00,7.0,8.0,7.0,5.0,7.0,2.0,6.8
1619,2020-04-08 09:05:00,7.0,7.0,6.0,5.0,5.0,0.0,6.0
1977,2020-04-08 09:05:00,7.0,7.0,8.0,5.0,5.0,1.0,6.4
2664,2020-04-08 09:05:00,8.0,8.0,8.0,3.0,7.0,1.0,6.8
4301,2020-04-08 09:05:00,8.0,7.0,6.0,5.0,6.0,2.0,6.4
3966,2020-04-08 09:05:00,7.0,9.0,7.0,6.0,6.0,1.0,7.0
1441,2020-04-08 09:05:00,7.0,7.0,6.0,5.0,6.0,2.0,6.2
3258,2020-04-08 09:05:00,6.0,7.0,6.0,4.0,7.0,0.0,6.0
1804,2020-04-08 09:05:00,7.0,7.0,7.0,5.0,6.0,2.0,6.4
1528,2020-04-08 09:05:00,9.0,7.0,8.0,3.0,6.0,2.0,6.6
3611,2020-04-08 09:05:00,7.0,7.0,8.0,5.0,6.0,1.0,6.6
1444,2020-04-08 09:05:00,6.0,8.0,7.0,5.0,6.0,1.0,6.4
1803,2020-04-08 09:05:00,7.0,7.0,7.0,5.0,6.0,1.0,6.4
3266,2020-04-08 09:05:00,6.0,7.0,8.0,5.0,5.0,2.0,6.2
1531,2020-04-08 09:05:00,7.0,7.0,7.0,5.0,6.0,-0.0,6.4
3268,2020-04-08 09:05:00,7.0,8.0,8.0,6.0,6.0,1.0,7.0
1470,2020-04-08 09:05:00,6.0,6.0,6.0,5.0,7.0,1.0,6.0
3349,2020-04-08 09:05:00,7.0,6.0,8.0,4.0,7.0,2.0,6.4
4262,2020-04-08 09:05:00,8.0,8.0,9.0,4.0,5.0,1.0,6.8
4189,2020-04-08 09:05:00,7.0,7.0,6.0,5.0,7.0,1.0,6.4
3272,2020-04-08 09:05:00,6.0,7.0,8.0,4.0,7.0,1.0,6.4
2115,2020-04-08 09:05:00,7.0,7.0,8.0,6.0,6.0,2.0,6.8
1912,2020-04-08 09:05:00,6.0,7.0,7.0,6.0,6.0,2.0,6.4
2101,2020-04-08 09:05:00,8.0,8.0,6.0,5.0,6.0,1.0,6.6
1550,2020-04-08 09:05:00,7.0,6.0,7.0,4.0,5.0,1.0,5.8
3786,2020-04-08 09:05:00,7.0,7.0,7.0,5.0,7.0,0.0,6.6
3277,2020-04-08 09:05:00,5.0,7.0,6.0,4.0,5.0,0.0,5.4
2339,2020-04-08 09:05:00,7.0,7.0,7.0,5.0,7.0,1.0,6.6
2771,2020-04-08 09:05:00,6.0,6.0,7.0,6.0,7.0,1.0,6.4
1539,2020-04-08 09:05:00,7.0,7.0,6.0,5.0,7.0,2.0,6.4
3836,2020-04-08 09:05:00,6.0,7.0,6.0,5.0,5.0,2.0,5.8
2121,2020-04-08 09:05:00,6.0,7.0,7.0,5.0,6.0,1.0,6.2
2586,2020-04-08 09:05:00,7.0,8.0,8.0,4.0,6.0,1.0,6.6
3764,2020-04-08 09:05:00,6.0,7.0,7.0,4.0,5.0,1.0,5.8
2970,2020-04-08 09:05:00,7.0,8.0,8.0,6.0,5.0,1.0,6.8
2050,2020-04-08 09:05:00,7.0,8.0,7.0,5.0,6.0,1.0,6.6
2531,2020-04-08 09:05:00,6.0,4.0,7.0,4.0,5.0,1.0,5.2
1509,2020-04-08 09:05:00,7.0,7.0,7.0,5.0,6.0,2.0,6.4
2667,2020-04-08 09:05:00,7.0,8.0,7.0,5.0,6.0,1.0,6.6
2057,2020-04-08 09:05:00,6.0,7.0,7.0,6.0,5.0,1.0,6.2
3062,2020-04-08 09:05:00,7.0,6.0,6.0,5.0,6.0,1.0,6.0
2736,2020-04-08 09:05:00,7.0,7.0,8.0,5.0,7.0,1.0,6.8
3756,2020-04-08 09:05:00,8.0,6.0,7.0,5.0,8.0,0.0,6.8
1604,2020-04-08 09:05:00,7.0,7.0,7.0,5.0,5.0,2.0,6.2
2732,2020-04-08 09:05:00,7.0,7.0,6.0,5.0,5.0,1.0,6.0
2811,2020-04-08 09:05:00,7.0,7.0,8.0,5.0,6.0,1.0,6.6
2813,2020-04-08 09:05:00,5.0,6.0,6.0,5.0,6.0,1.0,5.6
3852,2020-04-08 09:05:00,7.0,6.0,8.0,4.0,5.0,1.0,6.0
2749,2020-04-08 09:05:00,7.0,8.0,6.0,5.0,7.0,1.0,6.6
4194,2020-04-08 09:05:00,8.0,7.0,8.0,6.0,7.0,1.0,7.2
2076,2020-04-08 09:05:00,6.0,6.0,7.0,5.0,6.0,1.0,6.0
1585,2020-04-08 09:05:00,8.0,8.0,8.0,6.0,6.0,1.0,7.2
3808,2020-04-08 09:05:00,7.0,7.0,7.0,6.0,5.0,3.0,6.4
3286,2020-04-08 09:05:00,6.0,8.0,7.0,6.0,6.0,1.0,6.6
2440,2020-04-08 09:05:00,7.0,5.0,7.0,4.0,7.0,2.0,6.0
2537,2020-04-08 09:05:00,7.0,7.0,7.0,6.0,5.0,1.0,6.4
1416,2020-04-08 09:05:00,6.0,7.0,8.0,4.0,7.0,2.0,6.4
3854,2020-04-08 09:05:00,7.0,9.0,8.0,5.0,7.0,3.0,7.2
3133,2020-04-08 09:10:00,8.0,5.0,7.0,6.0,5.0,2.0,6.2
3532,2020-04-08 09:10:00,7.0,8.0,5.0,6.0,4.0,0.0,6.0
3010,2020-04-08 09:10:00,7.0,6.0,7.0,4.0,7.0,0.0,6.2
4237,2020-04-08 09:10:00,6.0,7.0,6.0,4.0,6.0,0.0,5.8
3558,2020-04-08 09:10:00,7.0,7.0,7.0,4.0,5.0,1.0,6.0
4236,2020-04-08 09:10:00,7.0,7.0,9.0,6.0,5.0,-0.0,6.8
3534,2020-04-08 09:10:00,5.0,6.0,8.0,4.0,7.0,0.0,6.0
4233,2020-04-08 09:10:00,6.0,7.0,5.0,5.0,6.0,0.0,5.8
2477,2020-04-08 09:10:00,7.0,6.0,9.0,5.0,6.0,3.0,6.6
1831,2020-04-08 09:10:00,6.0,7.0,7.0,6.0,6.0,1.0,6.4
3529,2020-04-08 09:10:00,7.0,7.0,7.0,5.0,7.0,0.0,6.6
2971,2020-04-08 09:10:00,6.0,7.0,7.0,5.0,6.0,2.0,6.2
3569,2020-04-08 09:10:00,6.0,8.0,7.0,6.0,6.0,0.0,6.6
2425,2020-04-08 09:10:00,7.0,7.0,7.0,5.0,6.0,2.0,6.4
1959,2020-04-08 09:10:00,7.0,8.0,7.0,5.0,7.0,0.0,6.8
3652,2020-04-08 09:10:00,7.0,8.0,7.0,5.0,7.0,1.0,6.8
2968,2020-04-08 09:10:00,7.0,8.0,7.0,5.0,7.0,1.0,6.8
1750,2020-04-08 09:10:00,7.0,6.0,6.0,4.0,8.0,2.0,6.2
3033,2020-04-08 09:10:00,7.0,6.0,7.0,6.0,5.0,1.0,6.2
1940,2020-04-08 09:10:00,8.0,7.0,6.0,6.0,7.0,0.0,6.8
2960,2020-04-08 09:10:00,7.0,7.0,6.0,5.0,6.0,0.0,6.2
1721,2020-04-08 09:10:00,7.0,7.0,7.0,4.0,5.0,0.0,6.0
1903,2020-04-08 09:10:00,7.0,8.0,8.0,5.0,5.0,0.0,6.6
1873,2020-04-08 09:10:00,7.0,6.0,6.0,5.0,6.0,1.0,6.0
3658,2020-04-08 09:10:00,7.0,7.0,6.0,6.0,6.0,2.0,6.4
2938,2020-04-08 09:10:00,7.0,7.0,6.0,5.0,6.0,0.0,6.2
2485,2020-04-08 09:10:00,7.0,6.0,7.0,5.0,6.0,1.0,6.2
2942,2020-04-08 09:10:00,7.0,7.0,7.0,6.0,5.0,1.0,6.4
1955,2020-04-08 09:10:00,8.0,7.0,6.0,4.0,6.0,1.0,6.2
3593,2020-04-08 09:10:00,6.0,7.0,7.0,6.0,5.0,2.0,6.2
1768,2020-04-08 09:10:00,5.0,7.0,7.0,5.0,6.0,0.0,6.0
1870,2020-04-08 09:10:00,8.0,6.0,8.0,5.0,5.0,1.0,6.4
1798,2020-04-08 09:10:00,6.0,8.0,7.0,5.0,5.0,1.0,6.2
1969,2020-04-08 09:10:00,8.0,9.0,6.0,6.0,5.0,2.0,6.8
1805,2020-04-08 09:10:00,8.0,7.0,6.0,5.0,6.0,1.0,6.4
4226,2020-04-08 09:10:00,7.0,5.0,7.0,6.0,5.0,1.0,6.0
1575,2020-04-08 09:10:00,6.0,6.0,8.0,6.0,5.0,1.0,6.2
3697,2020-04-08 09:10:00,8.0,7.0,7.0,5.0,7.0,1.0,6.8
3402,2020-04-08 09:10:00,8.0,7.0,7.0,4.0,7.0,1.0,6.6
4149,2020-04-08 09:10:00,7.0,7.0,7.0,5.0,5.0,1.0,6.2
3845,2020-04-08 09:10:00,8.0,6.0,8.0,6.0,5.0,1.0,6.6
2189,2020-04-08 09:10:00,8.0,7.0,6.0,5.0,7.0,1.0,6.6
3385,2020-04-08 09:10:00,7.0,7.0,6.0,5.0,7.0,0.0,6.4
2580,2020-04-08 09:10:00,6.0,5.0,5.0,6.0,7.0,-0.0,5.8
4163,2020-04-08 09:10:00,6.0,7.0,7.0,4.0,6.0,2.0,6.0
2559,2020-04-08 09:10:00,6.0,7.0,7.0,6.0,5.0,1.0,6.2
2351,2020-04-08 09:10:00,7.0,7.0,8.0,4.0,6.0,2.0,6.4
2558,2020-04-08 09:10:00,9.0,7.0,7.0,6.0,8.0,2.0,7.4
3333,2020-04-08 09:10:00,6.0,7.0,7.0,6.0,6.0,1.0,6.4
1430,2020-04-08 09:10:00,7.0,7.0,8.0,5.0,6.0,1.0,6.6
3323,2020-04-08 09:10:00,7.0,7.0,7.0,5.0,6.0,1.0,6.4
1502,2020-04-08 09:10:00,7.0,7.0,6.0,5.0,6.0,1.0,6.2
2737,2020-04-08 09:10:00,6.0,6.0,7.0,6.0,6.0,0.0,6.2
2136,2020-04-08 09:10:00,7.0,7.0,8.0,5.0,6.0,-0.0,6.6
4173,2020-04-08 09:10:00,8.0,7.0,6.0,5.0,7.0,0.0,6.6
4215,2020-04-08 09:10:00,7.0,8.0,7.0,4.0,7.0,1.0,6.6
1517,2020-04-08 09:10:00,7.0,7.0,8.0,5.0,6.0,0.0,6.6
3311,2020-04-08 09:10:00,7.0,7.0,7.0,5.0,5.0,1.0,6.2
4178,2020-04-08 09:10:00,6.0,6.0,6.0,3.0,4.0,1.0,5.0
2116,2020-04-08 09:10:00,8.0,7.0,7.0,5.0,7.0,2.0,6.8
1535,2020-04-08 09:10:00,7.0,6.0,6.0,5.0,6.0,0.0,6.0
1544,2020-04-08 09:10:00,8.0,7.0,8.0,5.0,6.0,1.0,6.8
2142,2020-04-08 09:10:00,6.0,5.0,8.0,5.0,5.0,-0.0,5.8
2100,2020-04-08 09:10:00,6.0,7.0,8.0,4.0,6.0,0.0,6.2
2196,2020-04-08 09:10:00,8.0,5.0,7.0,5.0,6.0,2.0,6.2
3417,2020-04-08 09:10:00,7.0,8.0,8.0,6.0,6.0,2.0,7.0
3976,2020-04-08 09:10:00,7.0,7.0,6.0,5.0,7.0,2.0,6.4
3977,2020-04-08 09:10:00,6.0,7.0,6.0,5.0,6.0,2.0,6.0
3447,2020-04-08 09:10:00,7.0,7.0,7.0,6.0,7.0,1.0,6.8
3986,2020-04-08 09:10:00,6.0,7.0,6.0,5.0,6.0,1.0,6.0
2282,2020-04-08 09:10:00,7.0,7.0,8.0,7.0,7.0,1.0,7.2
3943,2020-04-08 09:10:00,6.0,7.0,7.0,6.0,6.0,1.0,6.4
2303,2020-04-08 09:10:00,7.0,7.0,5.0,5.0,6.0,2.0,6.0
4004,2020-04-08 09:10:00,6.0,7.0,7.0,7.0,6.0,0.0,6.6
2619,2020-04-08 09:10:00,8.0,6.0,8.0,5.0,6.0,1.0,6.6
2261,2020-04-08 09:10:00,6.0,7.0,7.0,5.0,6.0,2.0,6.2
4048,2020-04-08 09:10:00,7.0,7.0,7.0,5.0,6.0,1.0,6.4
2202,2020-04-08 09:10:00,7.0,6.0,8.0,6.0,6.0,0.0,6.6
4049,2020-04-08 09:10:00,6.0,5.0,7.0,4.0,6.0,1.0,5.6
3920,2020-04-08 09:10:00,7.0,7.0,7.0,4.0,6.0,2.0,6.2
2646,2020-04-08 09:10:00,6.0,5.0,7.0,5.0,6.0,0.0,5.8
2239,2020-04-08 09:10:00,7.0,7.0,6.0,5.0,6.0,1.0,6.2
3895,2020-04-08 09:10:00,7.0,7.0,7.0,5.0,6.0,0.0,6.4
2653,2020-04-08 09:10:00,8.0,7.0,7.0,7.0,5.0,1.0,6.8
2656,2020-04-08 09:10:00,7.0,7.0,7.0,5.0,6.0,0.0,6.4
3434,2020-04-08 09:10:00,7.0,7.0,7.0,6.0,6.0,3.0,6.6
1395,2020-04-08 09:10:00,6.0,7.0,6.0,5.0,6.0,1.0,6.0
1396,2020-04-08 09:10:00,7.0,6.0,7.0,5.0,6.0,1.0,6.2
3426,2020-04-08 09:10:00,8.0,6.0,7.0,6.0,6.0,1.0,6.6
1405,2020-04-08 09:10:00,8.0,7.0,7.0,5.0,7.0,0.0,6.8
2307,2020-04-08 09:10:00,5.0,7.0,7.0,5.0,6.0,2.0,6.0
2546,2020-04-08 09:10:00,8.0,7.0,7.0,4.0,5.0,2.0,6.2
2357,2020-04-08 09:10:00,7.0,7.0,7.0,5.0,5.0,0.0,6.2
3774,2020-04-08 09:10:00,7.0,7.0,7.0,6.0,5.0,1.0,6.4
1631,2020-04-08 09:10:00,7.0,7.0,6.0,4.0,5.0,1.0,5.8
