,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,median
108,2020-04-08 08:05:00,6.0,0.0,1.0,,3.0,,
75,2020-04-08 08:05:00,7.0,10.0,10.0,,1.0,,
831,2020-04-08 08:35:00,1.0,2.0,1.0,,4.0,4.0,
1070,2020-04-08 08:35:00,2.0,1.0,1.0,,2.0,2.0,
714,2020-04-08 08:35:00,1.0,1.0,2.0,,4.0,2.0,
787,2020-04-08 08:35:00,1.0,3.0,2.0,,4.0,3.0,
856,2020-04-08 08:35:00,0.0,3.0,2.0,,4.0,3.0,
965,2020-04-08 08:35:00,2.0,3.0,3.0,,2.0,4.0,
1106,2020-04-08 08:35:00,2.0,2.0,3.0,,3.0,2.0,
1068,2020-04-08 08:35:00,2.0,3.0,2.0,,4.0,3.0,
1089,2020-04-08 08:35:00,1.0,2.0,3.0,,3.0,2.0,
743,2020-04-08 08:35:00,2.0,2.0,2.0,,4.0,3.0,
795,2020-04-08 08:40:00,1.0,1.0,2.0,,3.0,4.0,
1043,2020-04-08 08:40:00,1.0,3.0,3.0,,3.0,2.0,
1066,2020-04-08 08:40:00,1.0,2.0,1.0,,4.0,3.0,
799,2020-04-08 08:40:00,1.0,2.0,1.0,,3.0,3.0,
1067,2020-04-08 08:40:00,1.0,3.0,2.0,,2.0,4.0,
976,2020-04-08 08:40:00,2.0,2.0,2.0,,2.0,2.0,
690,2020-04-08 08:40:00,2.0,1.0,3.0,,3.0,3.0,
843,2020-04-08 08:40:00,2.0,2.0,3.0,,3.0,3.0,
765,2020-04-08 08:40:00,1.0,3.0,1.0,,2.0,3.0,
280,2020-04-08 08:40:00,5.0,4.0,4.0,,3.0,,
892,2020-04-08 08:40:00,1.0,2.0,2.0,,3.0,3.0,
812,2020-04-08 08:40:00,1.0,3.0,1.0,,3.0,2.0,
702,2020-04-08 08:40:00,1.0,3.0,1.0,,3.0,3.0,
629,2020-04-08 08:40:00,1.0,1.0,1.0,,3.0,4.0,
819,2020-04-08 08:40:00,2.0,3.0,3.0,,3.0,4.0,
788,2020-04-08 08:40:00,0.0,3.0,2.0,,3.0,3.0,
842,2020-04-08 08:40:00,1.0,3.0,2.0,,3.0,3.0,
321,2020-04-08 08:40:00,9.0,10.0,4.0,,4.0,,
1103,2020-04-08 08:40:00,1.0,2.0,2.0,,3.0,4.0,
1047,2020-04-08 08:40:00,1.0,2.0,3.0,,3.0,1.0,
1040,2020-04-08 08:40:00,0.0,3.0,2.0,,3.0,2.0,
738,2020-04-08 08:40:00,2.0,3.0,2.0,,3.0,4.0,
739,2020-04-08 08:45:00,1.0,3.0,2.0,,2.0,3.0,
1127,2020-04-08 08:45:00,1.0,2.0,2.0,,4.0,3.0,
745,2020-04-08 08:45:00,2.0,2.0,1.0,,3.0,4.0,
1128,2020-04-08 08:45:00,1.0,2.0,1.0,,2.0,3.0,
689,2020-04-08 08:45:00,0.0,3.0,2.0,,4.0,3.0,
1045,2020-04-08 08:45:00,-0.0,1.0,2.0,,2.0,3.0,
658,2020-04-08 08:45:00,1.0,2.0,3.0,,2.0,3.0,
988,2020-04-08 08:45:00,1.0,2.0,1.0,,2.0,3.0,
663,2020-04-08 08:45:00,1.0,2.0,2.0,,4.0,3.0,
1105,2020-04-08 08:45:00,0.0,2.0,2.0,,3.0,3.0,
620,2020-04-08 08:45:00,0.0,2.0,2.0,,3.0,3.0,
1099,2020-04-08 08:45:00,1.0,2.0,2.0,,2.0,4.0,
905,2020-04-08 08:45:00,0.0,3.0,3.0,,2.0,3.0,
704,2020-04-08 08:45:00,2.0,3.0,3.0,,2.0,3.0,
1030,2020-04-08 08:45:00,2.0,2.0,2.0,,4.0,2.0,
625,2020-04-08 08:45:00,0.0,2.0,2.0,,3.0,4.0,
696,2020-04-08 08:45:00,1.0,2.0,2.0,,3.0,2.0,
1123,2020-04-08 08:45:00,1.0,3.0,2.0,,3.0,4.0,
883,2020-04-08 08:45:00,-0.0,2.0,3.0,8.0,3.0,3.0,3.2
1057,2020-04-08 08:50:00,1.0,3.0,2.0,,3.0,4.0,
995,2020-04-08 08:50:00,1.0,2.0,1.0,,4.0,3.0,
1010,2020-04-08 08:50:00,1.0,3.0,2.0,,3.0,5.0,
1092,2020-04-08 08:50:00,1.0,2.0,1.0,,2.0,4.0,
1029,2020-04-08 08:50:00,1.0,2.0,3.0,,4.0,4.0,
1084,2020-04-08 08:50:00,1.0,3.0,2.0,,4.0,2.0,
1076,2020-04-08 08:50:00,1.0,3.0,2.0,,3.0,3.0,
1039,2020-04-08 08:50:00,0.0,1.0,3.0,,2.0,5.0,
1102,2020-04-08 08:50:00,1.0,2.0,2.0,,3.0,3.0,
964,2020-04-08 08:50:00,0.0,4.0,2.0,,3.0,3.0,
839,2020-04-08 08:50:00,1.0,1.0,2.0,,2.0,2.0,
853,2020-04-08 08:50:00,2.0,3.0,1.0,,2.0,3.0,
684,2020-04-08 08:50:00,2.0,2.0,2.0,,4.0,3.0,
648,2020-04-08 08:50:00,1.0,2.0,1.0,2.0,2.0,4.0,1.6
691,2020-04-08 08:50:00,1.0,2.0,3.0,,4.0,2.0,
850,2020-04-08 08:50:00,0.0,2.0,3.0,,4.0,2.0,
697,2020-04-08 08:50:00,2.0,1.0,2.0,,3.0,4.0,
868,2020-04-08 08:50:00,2.0,1.0,2.0,,3.0,3.0,
752,2020-04-08 08:50:00,2.0,2.0,1.0,,2.0,3.0,
928,2020-04-08 08:50:00,1.0,1.0,2.0,,3.0,3.0,
730,2020-04-08 08:50:00,1.0,2.0,1.0,,4.0,3.0,
699,2020-04-08 08:50:00,1.0,2.0,2.0,,3.0,2.0,
654,2020-04-08 08:50:00,1.0,3.0,2.0,,1.0,3.0,
935,2020-04-08 08:50:00,2.0,1.0,2.0,,3.0,2.0,
910,2020-04-08 08:50:00,0.0,2.0,2.0,,3.0,2.0,
946,2020-04-08 08:50:00,1.0,2.0,2.0,,2.0,4.0,
875,2020-04-08 08:50:00,1.0,2.0,2.0,,3.0,4.0,
780,2020-04-08 08:50:00,2.0,2.0,2.0,,4.0,4.0,
746,2020-04-08 08:50:00,1.0,2.0,2.0,,3.0,3.0,
683,2020-04-08 08:50:00,2.0,1.0,3.0,,2.0,2.0,
947,2020-04-08 08:50:00,2.0,1.0,3.0,,2.0,4.0,
740,2020-04-08 08:50:00,0.0,3.0,3.0,,3.0,2.0,
786,2020-04-08 08:55:00,1.0,3.0,2.0,,3.0,3.0,
865,2020-04-08 08:55:00,1.0,2.0,2.0,,4.0,3.0,
1004,2020-04-08 08:55:00,2.0,2.0,1.0,,2.0,2.0,
997,2020-04-08 08:55:00,1.0,2.0,3.0,,4.0,3.0,
709,2020-04-08 08:55:00,1.0,3.0,1.0,,2.0,4.0,
863,2020-04-08 08:55:00,1.0,2.0,3.0,,3.0,3.0,
953,2020-04-08 08:55:00,2.0,3.0,3.0,,3.0,2.0,
668,2020-04-08 08:55:00,1.0,1.0,2.0,,3.0,3.0,
686,2020-04-08 08:55:00,1.0,2.0,2.0,,3.0,2.0,
232,2020-04-08 08:55:00,0.0,7.0,3.0,,6.0,,
983,2020-04-08 08:55:00,1.0,2.0,2.0,,4.0,2.0,
979,2020-04-08 08:55:00,3.0,2.0,2.0,,3.0,2.0,
640,2020-04-08 08:55:00,1.0,1.0,2.0,,2.0,2.0,
185,2020-04-08 08:55:00,4.0,1.0,2.0,,6.0,,
846,2020-04-08 08:55:00,1.0,1.0,1.0,,4.0,3.0,
830,2020-04-08 08:55:00,2.0,1.0,1.0,,3.0,2.0,
834,2020-04-08 08:55:00,1.0,2.0,1.0,,2.0,3.0,
801,2020-04-08 08:55:00,1.0,3.0,2.0,,4.0,1.0,
758,2020-04-08 08:55:00,0.0,2.0,2.0,,3.0,3.0,
1032,2020-04-08 08:55:00,0.0,2.0,2.0,,2.0,2.0,
1081,2020-04-08 08:55:00,1.0,1.0,2.0,,4.0,2.0,
907,2020-04-08 09:00:00,2.0,1.0,2.0,,3.0,3.0,
936,2020-04-08 09:00:00,-0.0,3.0,2.0,,3.0,4.0,
1015,2020-04-08 09:00:00,1.0,1.0,2.0,,3.0,4.0,
688,2020-04-08 09:00:00,1.0,3.0,3.0,,3.0,4.0,
767,2020-04-08 09:00:00,1.0,0.0,1.0,,4.0,2.0,
160,2020-04-08 09:00:00,0.0,4.0,2.0,,3.0,,
889,2020-04-08 09:00:00,2.0,2.0,3.0,,3.0,3.0,
1093,2020-04-08 09:00:00,-0.0,2.0,1.0,,4.0,3.0,
613,2020-04-08 09:00:00,1.0,3.0,2.0,,3.0,2.0,
992,2020-04-08 09:00:00,1.0,1.0,2.0,,2.0,3.0,
268,2020-04-08 09:00:00,10.0,1.0,10.0,,7.0,,
810,2020-04-08 09:00:00,1.0,2.0,1.0,,2.0,3.0,
958,2020-04-08 09:00:00,0.0,3.0,1.0,,3.0,4.0,
8,2020-04-08 09:00:00,10.0,5.0,3.0,,8.0,1.0,
807,2020-04-08 09:00:00,1.0,3.0,2.0,,3.0,2.0,
826,2020-04-08 09:00:00,0.0,1.0,3.0,,2.0,4.0,
633,2020-04-08 09:00:00,1.0,1.0,3.0,,3.0,3.0,
934,2020-04-08 09:00:00,1.0,2.0,3.0,,3.0,2.0,
639,2020-04-08 09:00:00,2.0,1.0,2.0,,2.0,3.0,
973,2020-04-08 09:00:00,1.0,2.0,3.0,,3.0,2.0,
849,2020-04-08 09:00:00,1.0,1.0,3.0,,4.0,2.0,
912,2020-04-08 09:00:00,0.0,2.0,1.0,,3.0,4.0,
1000,2020-04-08 09:00:00,2.0,1.0,2.0,,3.0,3.0,
675,2020-04-08 09:00:00,0.0,2.0,4.0,,3.0,3.0,
1126,2020-04-08 09:00:00,-0.0,3.0,2.0,,3.0,3.0,
710,2020-04-08 09:00:00,1.0,3.0,2.0,,2.0,2.0,
933,2020-04-08 09:05:00,1.0,1.0,2.0,,2.0,4.0,
1095,2020-04-08 09:05:00,0.0,1.0,3.0,,2.0,2.0,
706,2020-04-08 09:05:00,-0.0,3.0,1.0,,3.0,3.0,
771,2020-04-08 09:05:00,0.0,2.0,2.0,,2.0,3.0,
1017,2020-04-08 09:05:00,1.0,4.0,4.0,,2.0,3.0,
667,2020-04-08 09:05:00,1.0,1.0,2.0,,4.0,3.0,
1121,2020-04-08 09:05:00,0.0,2.0,2.0,,3.0,4.0,
643,2020-04-08 09:05:00,1.0,2.0,2.0,,2.0,2.0,
971,2020-04-08 09:05:00,0.0,1.0,2.0,,4.0,3.0,
967,2020-04-08 09:05:00,1.0,3.0,1.0,,4.0,2.0,
1035,2020-04-08 09:05:00,1.0,2.0,3.0,,2.0,3.0,
772,2020-04-08 09:10:00,1.0,2.0,3.0,,2.0,3.0,
783,2020-04-08 09:10:00,0.0,0.0,2.0,,3.0,3.0,
669,2020-04-08 09:10:00,3.0,2.0,3.0,,3.0,2.0,
651,2020-04-08 09:10:00,1.0,2.0,3.0,,4.0,4.0,
735,2020-04-08 09:10:00,1.0,1.0,2.0,,3.0,2.0,
1060,2020-04-08 09:10:00,1.0,1.0,2.0,,2.0,3.0,
1055,2020-04-08 09:10:00,1.0,1.0,1.0,,4.0,3.0,
924,2020-04-08 09:10:00,2.0,3.0,2.0,,1.0,4.0,
894,2020-04-08 09:10:00,1.0,2.0,3.0,,3.0,4.0,
986,2020-04-08 09:10:00,-0.0,2.0,2.0,,2.0,2.0,
984,2020-04-08 09:10:00,2.0,2.0,1.0,,3.0,2.0,
969,2020-04-08 09:10:00,2.0,2.0,2.0,,2.0,3.0,
961,2020-04-08 09:10:00,2.0,2.0,3.0,,3.0,3.0,
932,2020-04-08 09:10:00,1.0,2.0,0.0,,4.0,3.0,
1014,2020-04-08 09:10:00,1.0,3.0,1.0,,3.0,3.0,
147,2020-04-08 09:10:00,1.0,10.0,0.0,,4.0,,
917,2020-04-08 09:10:00,1.0,2.0,3.0,,2.0,2.0,
954,2020-04-08 09:10:00,2.0,3.0,2.0,,4.0,3.0,
921,2020-04-08 09:10:00,1.0,1.0,2.0,,3.0,2.0,
951,2020-04-08 09:10:00,1.0,2.0,3.0,,2.0,3.0,
945,2020-04-08 09:10:00,2.0,2.0,3.0,,1.0,3.0,
657,2020-04-08 09:15:00,2.0,2.0,2.0,,4.0,4.0,
749,2020-04-08 09:15:00,2.0,1.0,1.0,,3.0,4.0,
994,2020-04-08 09:15:00,1.0,2.0,3.0,,3.0,3.0,
888,2020-04-08 09:15:00,0.0,2.0,3.0,,3.0,4.0,
970,2020-04-08 09:15:00,0.0,3.0,2.0,,3.0,4.0,
1134,2020-04-08 09:15:00,1.0,2.0,3.0,,2.0,3.0,
1053,2020-04-08 09:15:00,1.0,1.0,2.0,,3.0,3.0,
671,2020-04-08 09:15:00,1.0,2.0,2.0,,3.0,3.0,
618,2020-04-08 09:15:00,1.0,1.0,2.0,,4.0,4.0,
900,2020-04-08 09:15:00,1.0,2.0,2.0,,2.0,4.0,
957,2020-04-08 09:15:00,2.0,2.0,2.0,,3.0,4.0,
724,2020-04-08 09:15:00,1.0,1.0,2.0,,3.0,3.0,
713,2020-04-08 09:15:00,1.0,2.0,1.0,,3.0,3.0,
962,2020-04-08 09:15:00,1.0,1.0,3.0,,3.0,2.0,
1038,2020-04-08 09:15:00,0.0,2.0,2.0,,3.0,4.0,
1065,2020-04-08 09:15:00,1.0,2.0,3.0,,4.0,3.0,
718,2020-04-08 09:20:00,0.0,2.0,2.0,,3.0,2.0,
1124,2020-04-08 09:20:00,2.0,2.0,2.0,,3.0,3.0,
816,2020-04-08 09:20:00,-0.0,2.0,2.0,,3.0,3.0,
763,2020-04-08 09:20:00,0.0,2.0,3.0,,2.0,3.0,
635,2020-04-08 09:20:00,2.0,2.0,3.0,,3.0,2.0,
744,2020-04-08 09:20:00,1.0,1.0,3.0,,3.0,3.0,
989,2020-04-08 09:20:00,3.0,2.0,2.0,,4.0,3.0,
656,2020-04-08 09:20:00,1.0,2.0,2.0,,4.0,3.0,
728,2020-04-08 09:20:00,2.0,2.0,2.0,,3.0,4.0,
797,2020-04-08 09:20:00,0.0,2.0,2.0,,4.0,2.0,
916,2020-04-08 09:20:00,-0.0,0.0,2.0,,3.0,3.0,
694,2020-04-08 09:20:00,1.0,2.0,1.0,,3.0,3.0,
943,2020-04-08 09:20:00,2.0,2.0,2.0,,2.0,3.0,
922,2020-04-08 09:20:00,0.0,2.0,1.0,,4.0,4.0,
779,2020-04-08 09:20:00,1.0,2.0,1.0,,3.0,3.0,
1058,2020-04-08 09:20:00,1.0,2.0,1.0,,2.0,3.0,
899,2020-04-08 09:25:00,2.0,2.0,2.0,,3.0,3.0,
1077,2020-04-08 09:25:00,2.0,2.0,2.0,,4.0,3.0,
891,2020-04-08 09:25:00,1.0,3.0,3.0,,4.0,3.0,
1122,2020-04-08 09:25:00,3.0,2.0,2.0,9.0,3.0,2.0,3.8
624,2020-04-08 09:25:00,1.0,2.0,2.0,,4.0,4.0,
1116,2020-04-08 09:25:00,1.0,2.0,2.0,,2.0,4.0,
948,2020-04-08 09:25:00,1.0,3.0,2.0,,3.0,3.0,
662,2020-04-08 09:25:00,2.0,3.0,2.0,,3.0,3.0,
956,2020-04-08 09:25:00,2.0,1.0,3.0,,3.0,3.0,
1075,2020-04-08 09:25:00,1.0,2.0,3.0,,3.0,2.0,
794,2020-04-08 09:25:00,2.0,1.0,2.0,,3.0,2.0,
1136,2020-04-08 09:30:00,1.0,2.0,1.0,,2.0,2.0,
820,2020-04-08 09:30:00,2.0,2.0,2.0,,2.0,3.0,
869,2020-04-08 09:30:00,0.0,2.0,2.0,,3.0,3.0,
1073,2020-04-08 09:30:00,1.0,3.0,2.0,,3.0,3.0,
649,2020-04-08 09:30:00,0.0,1.0,1.0,,3.0,3.0,
955,2020-04-08 09:30:00,-0.0,2.0,3.0,,3.0,3.0,
628,2020-04-08 09:30:00,-0.0,1.0,2.0,,3.0,3.0,
840,2020-04-08 09:30:00,1.0,3.0,2.0,,3.0,3.0,
661,2020-04-08 09:30:00,0.0,2.0,1.0,,4.0,3.0,
281,2020-04-08 09:30:00,6.0,1.0,6.0,,3.0,0.0,
638,2020-04-08 09:30:00,1.0,3.0,2.0,,4.0,4.0,
1082,2020-04-08 09:30:00,1.0,2.0,2.0,,3.0,2.0,
1050,2020-04-08 09:30:00,1.0,3.0,1.0,,3.0,2.0,
725,2020-04-08 09:30:00,1.0,2.0,1.0,,2.0,3.0,
1003,2020-04-08 09:30:00,-0.0,1.0,1.0,,3.0,4.0,
918,2020-04-08 09:30:00,1.0,1.0,2.0,,3.0,4.0,
1033,2020-04-08 09:30:00,1.0,2.0,3.0,,3.0,3.0,
1012,2020-04-08 09:30:00,2.0,2.0,3.0,,4.0,3.0,
1104,2020-04-08 09:30:00,1.0,1.0,2.0,,3.0,4.0,
1078,2020-04-08 09:30:00,1.0,3.0,2.0,,2.0,3.0,
1115,2020-04-08 09:30:00,1.0,2.0,2.0,,3.0,4.0,
985,2020-04-08 09:30:00,0.0,2.0,2.0,,2.0,3.0,
659,2020-04-08 09:35:00,1.0,4.0,1.0,,4.0,3.0,
785,2020-04-08 09:35:00,3.0,3.0,2.0,,3.0,4.0,
1107,2020-04-08 09:35:00,0.0,2.0,3.0,,3.0,3.0,
896,2020-04-08 09:35:00,3.0,3.0,2.0,,3.0,3.0,
991,2020-04-08 09:35:00,2.0,2.0,2.0,,3.0,3.0,
796,2020-04-08 09:35:00,1.0,1.0,2.0,,4.0,2.0,
791,2020-04-08 09:35:00,2.0,1.0,1.0,,3.0,5.0,
1132,2020-04-08 09:35:00,1.0,2.0,3.0,,4.0,2.0,
705,2020-04-08 09:35:00,0.0,2.0,0.0,,4.0,3.0,
937,2020-04-08 09:35:00,-0.0,1.0,3.0,,4.0,3.0,
655,2020-04-08 09:35:00,1.0,2.0,1.0,,3.0,2.0,
1048,2020-04-08 09:35:00,0.0,2.0,3.0,,4.0,3.0,
867,2020-04-08 09:35:00,1.0,2.0,2.0,,4.0,3.0,
884,2020-04-08 09:35:00,1.0,2.0,1.0,,4.0,3.0,
803,2020-04-08 09:35:00,1.0,3.0,1.0,,2.0,3.0,
1026,2020-04-08 09:35:00,1.0,1.0,2.0,,3.0,3.0,
776,2020-04-08 09:35:00,1.0,2.0,2.0,,2.0,2.0,
680,2020-04-08 09:35:00,1.0,1.0,3.0,,4.0,4.0,
723,2020-04-08 09:35:00,1.0,2.0,2.0,,3.0,3.0,
1086,2020-04-08 09:35:00,1.0,3.0,2.0,,3.0,2.0,
913,2020-04-08 09:35:00,1.0,1.0,4.0,,2.0,4.0,
1022,2020-04-08 09:35:00,2.0,1.0,2.0,,3.0,2.0,
823,2020-04-08 09:35:00,2.0,2.0,2.0,,3.0,4.0,
1118,2020-04-08 09:35:00,-0.0,3.0,1.0,,4.0,3.0,
993,2020-04-08 09:40:00,0.0,2.0,2.0,,2.0,4.0,
966,2020-04-08 09:40:00,1.0,2.0,1.0,,3.0,4.0,
938,2020-04-08 09:40:00,1.0,2.0,2.0,,3.0,3.0,
824,2020-04-08 09:40:00,1.0,2.0,4.0,,3.0,3.0,
616,2020-04-08 09:40:00,2.0,2.0,2.0,,3.0,2.0,
695,2020-04-08 09:40:00,0.0,1.0,1.0,,2.0,2.0,
804,2020-04-08 09:40:00,1.0,2.0,2.0,,2.0,3.0,
952,2020-04-08 09:40:00,1.0,2.0,1.0,,4.0,3.0,
949,2020-04-08 09:40:00,1.0,2.0,2.0,,3.0,3.0,
833,2020-04-08 09:40:00,1.0,3.0,1.0,,2.0,2.0,
885,2020-04-08 09:40:00,0.0,3.0,2.0,,3.0,2.0,
784,2020-04-08 09:40:00,0.0,2.0,1.0,,3.0,2.0,
844,2020-04-08 09:40:00,2.0,2.0,2.0,,1.0,3.0,
676,2020-04-08 09:40:00,1.0,2.0,1.0,,4.0,4.0,
677,2020-04-08 09:40:00,2.0,2.0,2.0,,3.0,3.0,
729,2020-04-08 09:40:00,1.0,1.0,3.0,,4.0,2.0,
940,2020-04-08 09:45:00,1.0,2.0,2.0,,2.0,2.0,
747,2020-04-08 09:45:00,1.0,2.0,2.0,,3.0,3.0,
777,2020-04-08 09:45:00,1.0,2.0,2.0,,2.0,2.0,
687,2020-04-08 09:45:00,1.0,2.0,2.0,,4.0,3.0,
631,2020-04-08 09:45:00,2.0,3.0,3.0,,3.0,3.0,
1079,2020-04-08 09:45:00,2.0,3.0,2.0,,4.0,2.0,
1069,2020-04-08 09:45:00,1.0,1.0,2.0,,3.0,4.0,
1119,2020-04-08 09:45:00,2.0,3.0,1.0,,3.0,3.0,
153,2020-04-08 09:45:00,6.0,5.0,4.0,,8.0,,
1114,2020-04-08 09:45:00,1.0,1.0,3.0,,2.0,3.0,
621,2020-04-08 09:45:00,2.0,2.0,2.0,,3.0,4.0,
1002,2020-04-08 09:45:00,2.0,2.0,2.0,,4.0,3.0,
1037,2020-04-08 09:45:00,1.0,1.0,3.0,,3.0,2.0,
612,2020-04-08 09:45:00,1.0,2.0,3.0,,3.0,4.0,
720,2020-04-08 09:45:00,0.0,1.0,1.0,,3.0,4.0,
855,2020-04-08 09:45:00,2.0,2.0,2.0,,4.0,3.0,
890,2020-04-08 09:50:00,2.0,2.0,2.0,,5.0,3.0,
1036,2020-04-08 09:50:00,2.0,2.0,1.0,,3.0,4.0,
1072,2020-04-08 09:50:00,1.0,1.0,1.0,,3.0,2.0,
911,2020-04-08 09:50:00,1.0,2.0,2.0,,3.0,2.0,
1042,2020-04-08 09:50:00,1.0,3.0,1.0,,3.0,4.0,
926,2020-04-08 09:50:00,1.0,3.0,3.0,,2.0,2.0,
901,2020-04-08 09:50:00,1.0,3.0,2.0,,4.0,3.0,
1049,2020-04-08 09:50:00,1.0,3.0,2.0,,4.0,4.0,
1111,2020-04-08 09:50:00,2.0,2.0,2.0,,3.0,3.0,
920,2020-04-08 09:50:00,0.0,2.0,2.0,,4.0,2.0,
1011,2020-04-08 09:50:00,1.0,3.0,1.0,,4.0,3.0,
798,2020-04-08 09:50:00,2.0,1.0,2.0,,3.0,2.0,
848,2020-04-08 09:50:00,2.0,2.0,3.0,,3.0,3.0,
370,2020-04-08 09:55:00,8.0,5.0,8.0,,2.0,,
693,2020-04-08 09:55:00,0.0,3.0,2.0,,4.0,3.0,
645,2020-04-08 09:55:00,1.0,1.0,2.0,,2.0,2.0,
759,2020-04-08 09:55:00,0.0,2.0,2.0,,2.0,4.0,
872,2020-04-08 09:55:00,1.0,1.0,2.0,,3.0,4.0,
642,2020-04-08 09:55:00,1.0,2.0,2.0,,3.0,2.0,
727,2020-04-08 09:55:00,1.0,2.0,1.0,,3.0,3.0,
682,2020-04-08 09:55:00,1.0,3.0,2.0,,3.0,3.0,
1083,2020-04-08 09:55:00,1.0,1.0,2.0,,2.0,4.0,
939,2020-04-08 10:00:00,0.0,1.0,2.0,,3.0,2.0,
927,2020-04-08 10:00:00,0.0,2.0,2.0,,3.0,3.0,
742,2020-04-08 10:00:00,2.0,2.0,2.0,,2.0,4.0,
960,2020-04-08 10:00:00,2.0,2.0,2.0,,3.0,3.0,
615,2020-04-08 10:00:00,3.0,2.0,3.0,,2.0,2.0,
1080,2020-04-08 10:00:00,2.0,3.0,2.0,,1.0,4.0,
963,2020-04-08 10:00:00,1.0,3.0,3.0,,2.0,3.0,
802,2020-04-08 10:00:00,2.0,1.0,2.0,,3.0,4.0,
942,2020-04-08 10:00:00,1.0,2.0,2.0,,3.0,3.0,
1046,2020-04-08 10:00:00,-0.0,2.0,3.0,,3.0,2.0,
1013,2020-04-08 10:00:00,-0.0,3.0,2.0,,2.0,4.0,
1031,2020-04-08 10:00:00,1.0,0.0,1.0,,3.0,3.0,
861,2020-04-08 10:00:00,1.0,2.0,2.0,,3.0,3.0,
866,2020-04-08 10:00:00,0.0,2.0,3.0,,4.0,4.0,
666,2020-04-08 10:00:00,2.0,3.0,3.0,,4.0,3.0,
1098,2020-04-08 10:00:00,3.0,2.0,3.0,,3.0,2.0,
653,2020-04-08 10:00:00,0.0,2.0,1.0,,4.0,2.0,
1131,2020-04-08 10:05:00,1.0,1.0,1.0,,3.0,2.0,
1009,2020-04-08 10:05:00,1.0,2.0,2.0,,3.0,4.0,
717,2020-04-08 10:05:00,1.0,1.0,1.0,,4.0,2.0,
827,2020-04-08 10:05:00,1.0,2.0,2.0,,4.0,3.0,
782,2020-04-08 10:05:00,1.0,2.0,3.0,,3.0,4.0,
626,2020-04-08 10:05:00,1.0,1.0,1.0,,3.0,3.0,
1120,2020-04-08 10:05:00,1.0,2.0,1.0,,2.0,2.0,
959,2020-04-08 10:05:00,1.0,2.0,1.0,,3.0,3.0,
854,2020-04-08 10:05:00,1.0,3.0,2.0,,4.0,2.0,
923,2020-04-08 10:05:00,2.0,3.0,2.0,,3.0,4.0,
837,2020-04-08 10:05:00,1.0,3.0,1.0,,3.0,3.0,
1001,2020-04-08 10:05:00,1.0,2.0,2.0,,3.0,3.0,
1044,2020-04-08 10:10:00,2.0,3.0,2.0,,3.0,3.0,
750,2020-04-08 10:10:00,2.0,1.0,2.0,,1.0,3.0,
1061,2020-04-08 10:10:00,-0.0,3.0,2.0,,2.0,3.0,
135,2020-04-08 10:10:00,10.0,9.0,8.0,,9.0,,
847,2020-04-08 10:10:00,1.0,2.0,1.0,,3.0,2.0,
978,2020-04-08 10:10:00,1.0,2.0,3.0,,3.0,2.0,
760,2020-04-08 10:10:00,2.0,3.0,2.0,,3.0,4.0,
908,2020-04-08 10:10:00,1.0,2.0,3.0,,3.0,3.0,
708,2020-04-08 10:10:00,2.0,3.0,2.0,,3.0,4.0,
770,2020-04-08 10:10:00,1.0,2.0,2.0,,4.0,4.0,
793,2020-04-08 10:10:00,1.0,2.0,0.0,,3.0,3.0,
1129,2020-04-08 10:15:00,-0.0,3.0,1.0,,4.0,3.0,
756,2020-04-08 10:15:00,2.0,3.0,1.0,,3.0,3.0,
1027,2020-04-08 10:15:00,2.0,1.0,1.0,,2.0,2.0,
813,2020-04-08 10:15:00,1.0,1.0,3.0,,2.0,3.0,
775,2020-04-08 10:15:00,-0.0,2.0,1.0,,4.0,2.0,
870,2020-04-08 10:15:00,1.0,2.0,1.0,,3.0,3.0,
1108,2020-04-08 10:15:00,0.0,1.0,2.0,,3.0,4.0,
1145,2020-04-08 10:15:00,1.0,2.0,3.0,,4.0,0.0,
757,2020-04-08 10:15:00,0.0,2.0,2.0,,3.0,3.0,
701,2020-04-08 10:15:00,1.0,1.0,3.0,,3.0,3.0,
692,2020-04-08 10:15:00,0.0,1.0,2.0,,2.0,3.0,
893,2020-04-08 10:20:00,2.0,2.0,3.0,,4.0,4.0,
789,2020-04-08 10:20:00,1.0,2.0,2.0,,5.0,3.0,
641,2020-04-08 10:20:00,-0.0,2.0,3.0,,3.0,2.0,
1166,2020-04-08 10:20:00,2.0,1.0,3.0,,3.0,-0.0,
721,2020-04-08 10:20:00,1.0,2.0,1.0,,4.0,3.0,
880,2020-04-08 10:20:00,1.0,2.0,2.0,,3.0,2.0,
698,2020-04-08 10:20:00,2.0,3.0,2.0,,2.0,3.0,
1243,2020-04-08 10:20:00,1.0,2.0,2.0,,3.0,-0.0,
751,2020-04-08 10:20:00,1.0,3.0,1.0,,1.0,2.0,
1205,2020-04-08 10:20:00,1.0,2.0,3.0,,2.0,-0.0,
214,2020-04-08 10:20:00,1.0,8.0,7.0,,7.0,,
741,2020-04-08 10:20:00,1.0,2.0,2.0,,4.0,3.0,
1091,2020-04-08 10:20:00,-0.0,2.0,2.0,,3.0,5.0,
1208,2020-04-08 10:20:00,-0.0,2.0,3.0,,4.0,-0.0,
815,2020-04-08 10:25:00,1.0,2.0,2.0,,4.0,3.0,
1054,2020-04-08 10:25:00,2.0,2.0,1.0,,3.0,3.0,
