,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,median
680,2020-04-08 08:45:00,2.0,2.0,4.0,3.0,1.0,2.0,2.4
596,2020-04-08 08:45:00,2.0,3.0,2.0,2.0,2.0,2.0,2.2
1072,2020-04-08 08:45:00,5.0,5.0,5.0,5.0,4.0,,4.8
1073,2020-04-08 08:45:00,5.0,6.0,4.0,6.0,4.0,,5.0
1094,2020-04-08 08:45:00,4.0,4.0,5.0,5.0,4.0,,4.4
925,2020-04-08 08:45:00,5.0,5.0,5.0,4.0,5.0,,4.8
870,2020-04-08 08:45:00,5.0,4.0,6.0,4.0,4.0,,4.6
1001,2020-04-08 08:45:00,5.0,6.0,5.0,5.0,4.0,,5.0
686,2020-04-08 08:45:00,2.0,2.0,3.0,2.0,-0.0,1.0,1.8
694,2020-04-08 08:45:00,2.0,2.0,2.0,2.0,2.0,2.0,2.0
709,2020-04-08 08:45:00,3.0,2.0,5.0,2.0,2.0,2.0,2.8
857,2020-04-08 08:45:00,2.0,2.0,2.0,1.0,1.0,2.0,1.6
728,2020-04-08 08:45:00,1.0,2.0,4.0,2.0,0.0,2.0,1.8
833,2020-04-08 08:45:00,3.0,1.0,2.0,3.0,1.0,3.0,2.0
752,2020-04-08 08:45:00,1.0,2.0,1.0,2.0,1.0,2.0,1.4
758,2020-04-08 08:45:00,2.0,2.0,1.0,2.0,1.0,2.0,1.6
784,2020-04-08 08:45:00,2.0,3.0,2.0,1.0,0.0,1.0,1.6
995,2020-04-08 08:45:00,4.0,6.0,5.0,5.0,4.0,,4.8
1039,2020-04-08 08:45:00,5.0,5.0,4.0,4.0,4.0,,4.4
933,2020-04-08 08:45:00,6.0,5.0,5.0,5.0,4.0,,5.0
604,2020-04-08 08:45:00,3.0,2.0,2.0,2.0,0.0,3.0,1.8
1317,2020-04-08 08:45:00,5.0,4.0,5.0,6.0,5.0,,5.0
1362,2020-04-08 08:45:00,6.0,4.0,4.0,4.0,5.0,,4.6
1335,2020-04-08 08:45:00,4.0,5.0,5.0,4.0,4.0,,4.4
1393,2020-04-08 08:45:00,6.0,5.0,4.0,6.0,5.0,,5.2
837,2020-04-08 08:50:00,1.0,3.0,2.0,1.0,1.0,2.0,1.6
577,2020-04-08 08:50:00,2.0,1.0,1.0,3.0,0.0,2.0,1.4
683,2020-04-08 08:50:00,2.0,2.0,2.0,3.0,0.0,3.0,1.8
1042,2020-04-08 08:50:00,5.0,5.0,4.0,5.0,4.0,,4.6
1256,2020-04-08 08:50:00,5.0,5.0,5.0,4.0,3.0,,4.4
705,2020-04-08 08:50:00,3.0,2.0,1.0,0.0,-0.0,4.0,1.2
706,2020-04-08 08:50:00,2.0,2.0,2.0,3.0,1.0,2.0,2.0
1078,2020-04-08 08:50:00,4.0,6.0,4.0,4.0,3.0,,4.2
723,2020-04-08 08:50:00,2.0,2.0,3.0,2.0,2.0,2.0,2.2
730,2020-04-08 08:50:00,2.0,1.0,2.0,3.0,1.0,2.0,1.8
1219,2020-04-08 08:50:00,5.0,6.0,6.0,4.0,3.0,,4.8
756,2020-04-08 08:50:00,3.0,1.0,3.0,3.0,1.0,3.0,2.2
1367,2020-04-08 08:50:00,6.0,5.0,5.0,4.0,4.0,,4.8
766,2020-04-08 08:50:00,2.0,1.0,2.0,2.0,0.0,1.0,1.4
1237,2020-04-08 08:50:00,5.0,4.0,6.0,5.0,5.0,,5.0
770,2020-04-08 08:50:00,3.0,4.0,1.0,2.0,1.0,2.0,2.2
794,2020-04-08 08:50:00,3.0,2.0,1.0,2.0,2.0,1.0,2.0
788,2020-04-08 08:50:00,2.0,2.0,2.0,2.0,3.0,2.0,2.2
729,2020-04-08 08:50:00,3.0,1.0,3.0,2.0,0.0,1.0,1.8
16,2020-04-08 08:50:00,3.0,10.0,7.0,8.0,2.0,,6.0
1155,2020-04-08 08:50:00,5.0,5.0,4.0,6.0,4.0,,4.8
658,2020-04-08 08:50:00,2.0,1.0,2.0,2.0,0.0,2.0,1.4
1292,2020-04-08 08:50:00,5.0,4.0,4.0,6.0,3.0,,4.4
855,2020-04-08 08:50:00,2.0,3.0,2.0,3.0,1.0,3.0,2.2
667,2020-04-08 08:50:00,2.0,3.0,3.0,1.0,1.0,2.0,2.0
627,2020-04-08 08:50:00,2.0,2.0,2.0,2.0,-0.0,2.0,1.6
661,2020-04-08 08:50:00,2.0,2.0,4.0,2.0,0.0,2.0,2.0
663,2020-04-08 08:50:00,2.0,3.0,2.0,2.0,2.0,2.0,2.2
607,2020-04-08 08:50:00,2.0,0.0,1.0,2.0,1.0,2.0,1.2
1287,2020-04-08 08:50:00,4.0,5.0,4.0,5.0,4.0,,4.4
1291,2020-04-08 08:50:00,4.0,4.0,5.0,6.0,4.0,,4.6
636,2020-04-08 08:50:00,2.0,2.0,1.0,3.0,1.0,1.0,1.8
1192,2020-04-08 08:50:00,5.0,5.0,6.0,5.0,4.0,,5.0
845,2020-04-08 08:50:00,0.0,2.0,2.0,2.0,2.0,3.0,1.6
653,2020-04-08 08:55:00,2.0,-0.0,2.0,1.0,-0.0,1.0,1.0
863,2020-04-08 08:55:00,6.0,6.0,5.0,5.0,4.0,,5.2
915,2020-04-08 08:55:00,4.0,5.0,5.0,5.0,4.0,,4.6
637,2020-04-08 08:55:00,2.0,2.0,4.0,3.0,1.0,2.0,2.4
1103,2020-04-08 08:55:00,6.0,5.0,5.0,5.0,5.0,,5.2
1390,2020-04-08 08:55:00,4.0,5.0,6.0,6.0,5.0,,5.2
764,2020-04-08 08:55:00,2.0,1.0,2.0,2.0,1.0,2.0,1.6
598,2020-04-08 08:55:00,2.0,1.0,1.0,2.0,2.0,2.0,1.6
1137,2020-04-08 08:55:00,4.0,5.0,4.0,6.0,4.0,,4.6
916,2020-04-08 08:55:00,4.0,4.0,4.0,5.0,5.0,,4.4
643,2020-04-08 08:55:00,2.0,1.0,2.0,2.0,2.0,1.0,1.8
1141,2020-04-08 08:55:00,4.0,4.0,6.0,5.0,3.0,,4.4
1244,2020-04-08 08:55:00,4.0,3.0,5.0,4.0,4.0,,4.0
928,2020-04-08 08:55:00,5.0,6.0,6.0,6.0,4.0,,5.4
1145,2020-04-08 08:55:00,5.0,4.0,5.0,5.0,4.0,,4.6
1150,2020-04-08 08:55:00,6.0,4.0,5.0,5.0,5.0,,5.0
1252,2020-04-08 08:55:00,4.0,6.0,4.0,4.0,4.0,,4.4
1253,2020-04-08 08:55:00,5.0,3.0,4.0,4.0,4.0,,4.0
626,2020-04-08 08:55:00,2.0,3.0,1.0,2.0,0.0,2.0,1.6
736,2020-04-08 08:55:00,2.0,-0.0,1.0,2.0,-0.0,2.0,1.0
616,2020-04-08 08:55:00,3.0,3.0,3.0,2.0,1.0,3.0,2.4
560,2020-04-08 08:55:00,1.0,3.0,2.0,2.0,1.0,1.0,1.8
684,2020-04-08 08:55:00,1.0,3.0,2.0,1.0,2.0,2.0,1.8
563,2020-04-08 08:55:00,2.0,2.0,2.0,1.0,1.0,2.0,1.6
693,2020-04-08 08:55:00,1.0,2.0,3.0,2.0,1.0,2.0,1.8
696,2020-04-08 08:55:00,3.0,4.0,2.0,1.0,1.0,3.0,2.2
699,2020-04-08 08:55:00,3.0,3.0,2.0,1.0,1.0,1.0,2.0
716,2020-04-08 08:55:00,2.0,1.0,2.0,2.0,1.0,1.0,1.6
994,2020-04-08 08:55:00,7.0,5.0,5.0,6.0,4.0,,5.4
1225,2020-04-08 08:55:00,5.0,5.0,5.0,5.0,3.0,,4.6
1282,2020-04-08 08:55:00,4.0,5.0,5.0,4.0,4.0,,4.4
818,2020-04-08 08:55:00,2.0,1.0,4.0,1.0,1.0,2.0,1.8
961,2020-04-08 08:55:00,5.0,6.0,5.0,5.0,4.0,,5.0
656,2020-04-08 08:55:00,2.0,1.0,1.0,2.0,1.0,2.0,1.4
993,2020-04-08 08:55:00,5.0,5.0,5.0,5.0,5.0,,5.0
631,2020-04-08 09:00:00,2.0,1.0,2.0,1.0,2.0,1.0,1.6
588,2020-04-08 09:00:00,2.0,3.0,2.0,1.0,1.0,2.0,1.8
674,2020-04-08 09:00:00,1.0,2.0,2.0,1.0,1.0,3.0,1.4
590,2020-04-08 09:00:00,2.0,2.0,2.0,2.0,1.0,2.0,1.8
1017,2020-04-08 09:00:00,6.0,5.0,3.0,5.0,3.0,,4.4
786,2020-04-08 09:00:00,2.0,1.0,2.0,2.0,1.0,1.0,1.6
737,2020-04-08 09:00:00,0.0,3.0,3.0,1.0,1.0,2.0,1.6
618,2020-04-08 09:00:00,3.0,2.0,1.0,2.0,1.0,1.0,1.8
1051,2020-04-08 09:00:00,5.0,5.0,5.0,5.0,3.0,,4.6
613,2020-04-08 09:00:00,2.0,2.0,2.0,3.0,2.0,2.0,2.2
761,2020-04-08 09:00:00,1.0,1.0,3.0,2.0,0.0,4.0,1.4
1233,2020-04-08 09:00:00,4.0,4.0,5.0,5.0,6.0,,4.8
1012,2020-04-08 09:00:00,5.0,4.0,4.0,5.0,4.0,,4.4
1232,2020-04-08 09:00:00,5.0,7.0,3.0,4.0,4.0,,4.6
602,2020-04-08 09:00:00,2.0,2.0,3.0,2.0,1.0,2.0,2.0
1093,2020-04-08 09:00:00,5.0,5.0,5.0,5.0,4.0,,4.8
1118,2020-04-08 09:00:00,4.0,5.0,5.0,6.0,6.0,,5.2
1285,2020-04-08 09:00:00,5.0,5.0,5.0,6.0,3.0,,4.8
889,2020-04-08 09:00:00,5.0,5.0,4.0,5.0,3.0,,4.4
1176,2020-04-08 09:00:00,5.0,4.0,3.0,5.0,4.0,,4.2
1264,2020-04-08 09:00:00,5.0,4.0,6.0,5.0,3.0,,4.6
1173,2020-04-08 09:00:00,5.0,4.0,5.0,4.0,3.0,,4.2
1276,2020-04-08 09:00:00,5.0,5.0,4.0,6.0,5.0,,5.0
1182,2020-04-08 09:00:00,5.0,6.0,4.0,4.0,4.0,,4.6
1203,2020-04-08 09:00:00,5.0,5.0,6.0,4.0,4.0,,4.8
793,2020-04-08 09:00:00,2.0,2.0,1.0,2.0,1.0,3.0,1.6
1184,2020-04-08 09:00:00,5.0,5.0,5.0,5.0,4.0,,4.8
1306,2020-04-08 09:00:00,5.0,6.0,5.0,5.0,4.0,,5.0
792,2020-04-08 09:00:00,3.0,2.0,2.0,1.0,1.0,2.0,1.8
570,2020-04-08 09:05:00,1.0,2.0,2.0,2.0,1.0,3.0,1.6
908,2020-04-08 09:05:00,6.0,5.0,5.0,4.0,4.0,,4.8
748,2020-04-08 09:05:00,1.0,2.0,2.0,2.0,1.0,3.0,1.6
1386,2020-04-08 09:05:00,5.0,7.0,5.0,4.0,4.0,,5.0
1126,2020-04-08 09:05:00,5.0,5.0,5.0,5.0,3.0,,4.6
569,2020-04-08 09:05:00,1.0,2.0,3.0,1.0,-0.0,3.0,1.4
689,2020-04-08 09:05:00,1.0,3.0,3.0,2.0,1.0,1.0,2.0
805,2020-04-08 09:05:00,1.0,2.0,1.0,2.0,2.0,2.0,1.6
673,2020-04-08 09:05:00,2.0,1.0,2.0,0.0,1.0,1.0,1.2
1111,2020-04-08 09:05:00,6.0,4.0,4.0,4.0,3.0,,4.2
1337,2020-04-08 09:05:00,6.0,5.0,5.0,5.0,4.0,,5.0
591,2020-04-08 09:05:00,1.0,3.0,2.0,3.0,1.0,3.0,2.0
669,2020-04-08 09:05:00,2.0,4.0,2.0,1.0,1.0,1.0,2.0
1309,2020-04-08 09:05:00,6.0,6.0,5.0,6.0,5.0,,5.6
735,2020-04-08 09:05:00,1.0,2.0,1.0,2.0,2.0,1.0,1.6
558,2020-04-08 09:05:00,2.0,2.0,1.0,2.0,1.0,2.0,1.6
1062,2020-04-08 09:05:00,5.0,5.0,5.0,5.0,5.0,,5.0
1006,2020-04-08 09:05:00,6.0,5.0,5.0,5.0,5.0,,5.2
922,2020-04-08 09:05:00,4.0,6.0,4.0,4.0,4.0,,4.4
789,2020-04-08 09:05:00,2.0,2.0,1.0,2.0,1.0,3.0,1.6
1178,2020-04-08 09:05:00,5.0,4.0,6.0,4.0,4.0,,4.6
880,2020-04-08 09:05:00,5.0,4.0,5.0,5.0,4.0,,4.6
779,2020-04-08 09:05:00,1.0,2.0,1.0,2.0,1.0,0.0,1.4
1358,2020-04-08 09:05:00,6.0,6.0,5.0,4.0,4.0,,5.0
1290,2020-04-08 09:05:00,4.0,5.0,6.0,5.0,4.0,,4.8
777,2020-04-08 09:05:00,2.0,1.0,1.0,3.0,1.0,1.0,1.6
606,2020-04-08 09:05:00,1.0,3.0,3.0,2.0,1.0,2.0,2.0
848,2020-04-08 09:05:00,2.0,2.0,3.0,2.0,1.0,2.0,2.0
799,2020-04-08 09:05:00,2.0,2.0,3.0,2.0,1.0,3.0,2.0
907,2020-04-08 09:10:00,4.0,6.0,6.0,6.0,4.0,,5.2
1095,2020-04-08 09:10:00,6.0,5.0,6.0,5.0,3.0,,5.0
1106,2020-04-08 09:10:00,6.0,5.0,4.0,5.0,4.0,,4.8
744,2020-04-08 09:10:00,1.0,1.0,2.0,3.0,2.0,1.0,1.8
962,2020-04-08 09:10:00,5.0,6.0,5.0,4.0,4.0,,4.8
1154,2020-04-08 09:10:00,4.0,5.0,7.0,5.0,4.0,,5.0
1067,2020-04-08 09:10:00,4.0,5.0,5.0,3.0,4.0,,4.2
713,2020-04-08 09:10:00,2.0,2.0,2.0,2.0,1.0,2.0,1.8
702,2020-04-08 09:10:00,3.0,2.0,2.0,2.0,2.0,2.0,2.2
1263,2020-04-08 09:10:00,5.0,5.0,5.0,6.0,4.0,,5.0
740,2020-04-08 09:10:00,2.0,2.0,2.0,3.0,2.0,2.0,2.2
698,2020-04-08 09:10:00,2.0,3.0,2.0,2.0,1.0,2.0,2.0
975,2020-04-08 09:10:00,5.0,6.0,5.0,6.0,4.0,,5.2
1177,2020-04-08 09:10:00,5.0,5.0,5.0,5.0,4.0,,4.8
1152,2020-04-08 09:10:00,4.0,5.0,6.0,6.0,5.0,,5.2
720,2020-04-08 09:10:00,3.0,0.0,2.0,1.0,1.0,3.0,1.4
984,2020-04-08 09:10:00,4.0,5.0,5.0,5.0,4.0,,4.6
632,2020-04-08 09:10:00,3.0,3.0,3.0,3.0,1.0,3.0,2.6
876,2020-04-08 09:10:00,5.0,4.0,3.0,5.0,4.0,,4.2
867,2020-04-08 09:10:00,5.0,6.0,6.0,5.0,4.0,,5.2
1228,2020-04-08 09:10:00,6.0,5.0,5.0,4.0,5.0,,5.0
659,2020-04-08 09:10:00,3.0,3.0,2.0,2.0,1.0,1.0,2.2
664,2020-04-08 09:10:00,1.0,1.0,3.0,2.0,1.0,1.0,1.6
935,2020-04-08 09:10:00,4.0,5.0,5.0,5.0,4.0,,4.6
1210,2020-04-08 09:10:00,4.0,6.0,5.0,6.0,3.0,,4.8
747,2020-04-08 09:10:00,3.0,1.0,3.0,2.0,2.0,2.0,2.2
1023,2020-04-08 09:10:00,6.0,4.0,4.0,4.0,3.0,,4.2
1271,2020-04-08 09:10:00,5.0,4.0,4.0,5.0,4.0,,4.4
1227,2020-04-08 09:10:00,4.0,4.0,4.0,5.0,4.0,,4.2
753,2020-04-08 09:10:00,4.0,2.0,1.0,2.0,1.0,2.0,2.0
1185,2020-04-08 09:10:00,5.0,6.0,6.0,6.0,4.0,,5.4
821,2020-04-08 09:10:00,2.0,2.0,2.0,3.0,0.0,1.0,1.8
1371,2020-04-08 09:10:00,5.0,4.0,4.0,5.0,3.0,,4.2
826,2020-04-08 09:15:00,3.0,2.0,1.0,2.0,1.0,3.0,1.8
1043,2020-04-08 09:15:00,5.0,6.0,5.0,6.0,4.0,,5.2
1230,2020-04-08 09:15:00,6.0,4.0,6.0,5.0,3.0,,4.8
556,2020-04-08 09:15:00,1.0,2.0,1.0,2.0,1.0,2.0,1.4
1198,2020-04-08 09:15:00,6.0,5.0,4.0,5.0,5.0,,5.0
662,2020-04-08 09:15:00,2.0,1.0,2.0,2.0,1.0,1.0,1.6
824,2020-04-08 09:15:00,2.0,3.0,4.0,1.0,1.0,2.0,2.2
1277,2020-04-08 09:15:00,6.0,5.0,5.0,4.0,3.0,,4.6
402,2020-04-08 09:15:00,5.0,8.0,5.0,1.0,1.0,1.0,4.0
835,2020-04-08 09:15:00,2.0,2.0,2.0,3.0,1.0,3.0,2.0
1038,2020-04-08 09:15:00,7.0,5.0,5.0,4.0,5.0,,5.2
1064,2020-04-08 09:15:00,4.0,4.0,6.0,5.0,5.0,,4.8
952,2020-04-08 09:15:00,5.0,5.0,7.0,5.0,4.0,,5.2
1143,2020-04-08 09:15:00,3.0,5.0,5.0,5.0,4.0,,4.4
1245,2020-04-08 09:15:00,5.0,6.0,6.0,4.0,5.0,,5.2
1348,2020-04-08 09:15:00,4.0,5.0,5.0,6.0,5.0,,5.0
727,2020-04-08 09:15:00,2.0,2.0,3.0,3.0,0.0,1.0,2.0
1092,2020-04-08 09:15:00,5.0,6.0,5.0,5.0,4.0,,5.0
1266,2020-04-08 09:15:00,5.0,5.0,5.0,4.0,4.0,,4.6
1356,2020-04-08 09:15:00,4.0,4.0,5.0,6.0,3.0,,4.4
921,2020-04-08 09:15:00,5.0,4.0,4.0,5.0,5.0,,4.6
1373,2020-04-08 09:15:00,4.0,5.0,5.0,5.0,4.0,,4.6
802,2020-04-08 09:15:00,2.0,2.0,2.0,1.0,2.0,1.0,1.8
1246,2020-04-08 09:15:00,4.0,5.0,5.0,6.0,5.0,,5.0
775,2020-04-08 09:20:00,2.0,3.0,1.0,3.0,1.0,2.0,2.0
692,2020-04-08 09:20:00,2.0,3.0,2.0,1.0,0.0,2.0,1.6
1331,2020-04-08 09:20:00,5.0,5.0,6.0,4.0,5.0,,5.0
1242,2020-04-08 09:20:00,5.0,5.0,6.0,6.0,3.0,,5.0
940,2020-04-08 09:20:00,6.0,5.0,5.0,5.0,3.0,,4.8
951,2020-04-08 09:20:00,5.0,5.0,4.0,5.0,4.0,,4.6
759,2020-04-08 09:20:00,2.0,3.0,3.0,2.0,-0.0,1.0,2.0
597,2020-04-08 09:20:00,2.0,2.0,3.0,2.0,0.0,2.0,1.8
1125,2020-04-08 09:20:00,6.0,4.0,4.0,5.0,5.0,,4.8
593,2020-04-08 09:20:00,1.0,3.0,1.0,3.0,2.0,2.0,2.0
841,2020-04-08 09:20:00,3.0,3.0,2.0,3.0,1.0,1.0,2.4
1312,2020-04-08 09:20:00,4.0,4.0,5.0,4.0,4.0,,4.2
765,2020-04-08 09:20:00,3.0,3.0,1.0,2.0,0.0,2.0,1.8
665,2020-04-08 09:20:00,1.0,2.0,4.0,1.0,2.0,0.0,2.0
571,2020-04-08 09:20:00,1.0,3.0,2.0,2.0,0.0,0.0,1.6
1382,2020-04-08 09:20:00,5.0,6.0,5.0,4.0,4.0,,4.8
614,2020-04-08 09:20:00,3.0,2.0,2.0,1.0,0.0,2.0,1.6
718,2020-04-08 09:20:00,2.0,2.0,2.0,3.0,1.0,1.0,2.0
1300,2020-04-08 09:20:00,6.0,5.0,6.0,5.0,5.0,,5.4
1004,2020-04-08 09:20:00,5.0,5.0,6.0,6.0,3.0,,5.0
823,2020-04-08 09:20:00,1.0,2.0,2.0,3.0,2.0,2.0,2.0
839,2020-04-08 09:20:00,1.0,2.0,3.0,1.0,0.0,3.0,1.4
621,2020-04-08 09:20:00,2.0,3.0,1.0,1.0,1.0,2.0,1.6
819,2020-04-08 09:20:00,1.0,1.0,2.0,2.0,1.0,3.0,1.4
1328,2020-04-08 09:20:00,5.0,6.0,4.0,5.0,5.0,,5.0
620,2020-04-08 09:20:00,2.0,1.0,2.0,1.0,1.0,2.0,1.4
619,2020-04-08 09:20:00,1.0,3.0,3.0,2.0,1.0,1.0,2.0
1200,2020-04-08 09:20:00,5.0,5.0,5.0,5.0,4.0,,4.8
657,2020-04-08 09:20:00,1.0,1.0,1.0,3.0,1.0,2.0,1.4
931,2020-04-08 09:25:00,5.0,6.0,4.0,4.0,3.0,,4.4
1339,2020-04-08 09:25:00,6.0,5.0,4.0,6.0,5.0,,5.2
645,2020-04-08 09:25:00,3.0,3.0,2.0,1.0,2.0,2.0,2.2
1138,2020-04-08 09:25:00,4.0,5.0,3.0,6.0,5.0,,4.6
644,2020-04-08 09:25:00,3.0,2.0,1.0,2.0,1.0,4.0,1.8
1342,2020-04-08 09:25:00,4.0,5.0,4.0,5.0,6.0,,4.8
843,2020-04-08 09:25:00,1.0,3.0,2.0,3.0,1.0,3.0,2.0
594,2020-04-08 09:25:00,1.0,2.0,1.0,2.0,2.0,1.0,1.6
1158,2020-04-08 09:25:00,4.0,5.0,5.0,5.0,4.0,,4.6
919,2020-04-08 09:25:00,5.0,5.0,5.0,6.0,3.0,,4.8
666,2020-04-08 09:25:00,2.0,3.0,1.0,3.0,0.0,3.0,1.8
719,2020-04-08 09:25:00,2.0,2.0,3.0,2.0,1.0,1.0,2.0
583,2020-04-08 09:25:00,1.0,3.0,2.0,1.0,0.0,2.0,1.4
1336,2020-04-08 09:25:00,5.0,4.0,4.0,6.0,4.0,,4.6
1105,2020-04-08 09:25:00,6.0,3.0,5.0,5.0,3.0,,4.4
828,2020-04-08 09:25:00,2.0,1.0,3.0,1.0,2.0,2.0,1.8
1374,2020-04-08 09:25:00,5.0,5.0,4.0,4.0,4.0,,4.4
905,2020-04-08 09:25:00,5.0,5.0,5.0,5.0,4.0,,4.8
977,2020-04-08 09:25:00,6.0,5.0,5.0,6.0,3.0,,5.0
1370,2020-04-08 09:25:00,4.0,6.0,4.0,5.0,2.0,,4.2
743,2020-04-08 09:25:00,1.0,3.0,3.0,2.0,0.0,1.0,1.8
1175,2020-04-08 09:25:00,6.0,5.0,4.0,5.0,4.0,,4.8
811,2020-04-08 09:25:00,3.0,3.0,3.0,3.0,1.0,2.0,2.6
1399,2020-04-08 09:25:00,5.0,5.0,4.0,5.0,4.0,,4.6
697,2020-04-08 09:25:00,1.0,2.0,1.0,2.0,2.0,2.0,1.6
807,2020-04-08 09:25:00,3.0,3.0,2.0,3.0,1.0,3.0,2.4
711,2020-04-08 09:25:00,2.0,2.0,1.0,2.0,2.0,2.0,1.8
836,2020-04-08 09:25:00,3.0,2.0,1.0,1.0,0.0,3.0,1.4
822,2020-04-08 09:25:00,2.0,2.0,2.0,1.0,1.0,4.0,1.6
676,2020-04-08 09:25:00,3.0,2.0,2.0,4.0,2.0,2.0,2.6
717,2020-04-08 09:30:00,1.0,1.0,2.0,3.0,0.0,2.0,1.4
639,2020-04-08 09:30:00,2.0,4.0,3.0,2.0,-0.0,2.0,2.2
615,2020-04-08 09:30:00,2.0,3.0,1.0,3.0,1.0,3.0,2.0
1008,2020-04-08 09:30:00,5.0,5.0,6.0,5.0,3.0,,4.8
959,2020-04-08 09:30:00,5.0,5.0,5.0,5.0,3.0,,4.6
969,2020-04-08 09:30:00,5.0,5.0,5.0,5.0,4.0,,4.8
703,2020-04-08 09:30:00,2.0,2.0,3.0,3.0,1.0,1.0,2.2
704,2020-04-08 09:30:00,2.0,3.0,2.0,3.0,2.0,0.0,2.4
783,2020-04-08 09:30:00,2.0,2.0,2.0,2.0,2.0,1.0,2.0
956,2020-04-08 09:30:00,7.0,5.0,5.0,6.0,4.0,,5.4
117,2020-04-08 09:30:00,7.0,3.0,7.0,2.0,0.0,,3.8
859,2020-04-08 09:30:00,1.0,1.0,2.0,2.0,0.0,2.0,1.2
573,2020-04-08 09:30:00,3.0,3.0,2.0,2.0,1.0,1.0,2.2
672,2020-04-08 09:30:00,3.0,1.0,1.0,1.0,0.0,2.0,1.2
589,2020-04-08 09:30:00,1.0,2.0,2.0,2.0,0.0,1.0,1.4
936,2020-04-08 09:30:00,5.0,5.0,5.0,6.0,4.0,,5.0
1236,2020-04-08 09:30:00,6.0,5.0,5.0,5.0,3.0,,4.8
579,2020-04-08 09:30:00,2.0,3.0,2.0,2.0,1.0,2.0,2.0
595,2020-04-08 09:30:00,2.0,2.0,2.0,2.0,1.0,2.0,1.8
762,2020-04-08 09:30:00,2.0,2.0,2.0,1.0,1.0,4.0,1.6
844,2020-04-08 09:30:00,2.0,3.0,1.0,2.0,1.0,3.0,1.8
815,2020-04-08 09:30:00,4.0,1.0,1.0,2.0,1.0,2.0,1.8
638,2020-04-08 09:30:00,2.0,1.0,2.0,1.0,0.0,2.0,1.2
1372,2020-04-08 09:30:00,5.0,6.0,5.0,5.0,5.0,,5.2
1041,2020-04-08 09:30:00,6.0,4.0,5.0,3.0,4.0,,4.4
1209,2020-04-08 09:30:00,3.0,5.0,5.0,5.0,5.0,,4.6
567,2020-04-08 09:30:00,2.0,2.0,1.0,2.0,1.0,2.0,1.6
731,2020-04-08 09:35:00,3.0,1.0,3.0,2.0,1.0,1.0,2.0
655,2020-04-08 09:35:00,2.0,1.0,2.0,3.0,0.0,1.0,1.6
927,2020-04-08 09:35:00,7.0,6.0,5.0,4.0,5.0,,5.4
979,2020-04-08 09:35:00,4.0,5.0,4.0,5.0,4.0,,4.4
773,2020-04-08 09:35:00,2.0,2.0,2.0,2.0,0.0,3.0,1.6
884,2020-04-08 09:35:00,5.0,5.0,6.0,5.0,2.0,,4.6
687,2020-04-08 09:35:00,1.0,2.0,2.0,3.0,2.0,2.0,2.0
774,2020-04-08 09:35:00,2.0,2.0,2.0,1.0,1.0,2.0,1.6
782,2020-04-08 09:35:00,1.0,3.0,1.0,1.0,1.0,2.0,1.4
1104,2020-04-08 09:35:00,5.0,5.0,6.0,5.0,3.0,,4.8
1293,2020-04-08 09:35:00,4.0,5.0,5.0,5.0,5.0,,4.8
610,2020-04-08 09:35:00,2.0,2.0,2.0,2.0,2.0,3.0,2.0
1081,2020-04-08 09:35:00,3.0,7.0,5.0,3.0,5.0,,4.6
1083,2020-04-08 09:35:00,5.0,5.0,5.0,5.0,4.0,,4.8
611,2020-04-08 09:35:00,3.0,2.0,1.0,2.0,1.0,0.0,1.8
1021,2020-04-08 09:35:00,4.0,6.0,4.0,5.0,4.0,,4.6
1400,2020-04-08 09:35:00,4.0,5.0,6.0,5.0,5.0,,5.0
1301,2020-04-08 09:35:00,4.0,5.0,5.0,4.0,4.0,,4.4
433,2020-04-08 09:35:00,5.0,10.0,3.0,10.0,1.0,,5.8
1020,2020-04-08 09:40:00,6.0,7.0,5.0,5.0,4.0,,5.4
809,2020-04-08 09:40:00,1.0,2.0,1.0,1.0,2.0,1.0,1.4
856,2020-04-08 09:40:00,3.0,2.0,2.0,2.0,1.0,1.0,2.0
678,2020-04-08 09:40:00,3.0,3.0,2.0,2.0,1.0,1.0,2.2
715,2020-04-08 09:40:00,2.0,2.0,1.0,2.0,1.0,2.0,1.6
986,2020-04-08 09:40:00,4.0,6.0,6.0,4.0,3.0,,4.6
1398,2020-04-08 09:40:00,5.0,5.0,5.0,4.0,4.0,,4.6
1189,2020-04-08 09:40:00,5.0,5.0,5.0,5.0,3.0,,4.6
1048,2020-04-08 09:40:00,5.0,3.0,5.0,6.0,3.0,,4.4
1186,2020-04-08 09:40:00,4.0,6.0,5.0,4.0,2.0,,4.2
1278,2020-04-08 09:40:00,5.0,6.0,5.0,5.0,4.0,,5.0
899,2020-04-08 09:40:00,5.0,5.0,5.0,5.0,4.0,,4.8
1077,2020-04-08 09:40:00,5.0,4.0,6.0,5.0,4.0,,4.8
1019,2020-04-08 09:40:00,5.0,4.0,5.0,4.0,4.0,,4.4
1167,2020-04-08 09:40:00,4.0,5.0,4.0,5.0,4.0,,4.4
746,2020-04-08 09:40:00,2.0,3.0,3.0,2.0,-0.0,2.0,2.0
605,2020-04-08 09:40:00,2.0,1.0,2.0,2.0,2.0,2.0,1.8
1016,2020-04-08 09:40:00,5.0,6.0,5.0,5.0,3.0,,4.8
1357,2020-04-08 09:40:00,5.0,5.0,5.0,4.0,5.0,,4.8
